Time,ROOM_1839CC8F:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_1839CC8F:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_1839CC8F:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_1839CC8F:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_2E2D7779:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_2E2D7779:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_2E2D7779:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_2E2D7779:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_2FA010A8:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_2FA010A8:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_2FA010A8:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_2FA010A8:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_3CE88DE1:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_3CE88DE1:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_3CE88DE1:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_3CE88DE1:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_CD350907:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_CD350907:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_CD350907:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_CD350907:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_DBDF577D:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_DBDF577D:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_DBDF577D:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_DBDF577D:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_DE92ABD9:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_DE92ABD9:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_DE92ABD9:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_DE92ABD9:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_E5C673A0:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_E5C673A0:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_E5C673A0:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_E5C673A0:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_EAF91A45:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_EAF91A45:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_EAF91A45:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_EAF91A45:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_FA36241B:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_FA36241B:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_FA36241B:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_FA36241B:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_FD1BC703:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_FD1BC703:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_FD1BC703:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_FD1BC703:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
17:20:00,5.744848E+02,1.203388E+03,2.964960E-02,1.179222E-01,5.036743E+02,4.725689E+02,2.599358E-02,4.630889E-02,6.120785E+02,1.146333E+03,3.158974E-02,1.123311E-01,7.502416E+02,8.579991E+02,3.871983E-02,8.407814E-02,3.617870E+02,2.663438E+02,1.867048E-02,2.610040E-02,2.274705E+02,4.102854E+02,1.174036E-02,4.020379E-02,4.711645E+02,5.189694E+02,2.431686E-02,5.085509E-02,1.440200E+03,1.672313E+03,7.432742E-02,1.638776E-01,8.392572E+02,6.877212E+02,4.331136E-02,6.739374E-02,3.337648E+02,3.516462E+02,1.722559E-02,3.445841E-02,4.901190E+02,5.261700E+02,2.529546E-02,5.156084E-02
17:30:00,5.733351E+02,1.199236E+03,2.959027E-02,1.175153E-01,5.031481E+02,4.645874E+02,2.596642E-02,4.552677E-02,6.109196E+02,1.133498E+03,3.152993E-02,1.110733E-01,7.490740E+02,8.522880E+02,3.865957E-02,8.351853E-02,3.615056E+02,2.649054E+02,1.865596E-02,2.595947E-02,2.267392E+02,4.108685E+02,1.170261E-02,4.026094E-02,4.703722E+02,5.126966E+02,2.427596E-02,5.024042E-02,1.438243E+03,1.665714E+03,7.422639E-02,1.632310E-01,8.385273E+02,6.758010E+02,4.327369E-02,6.622566E-02,3.332617E+02,3.464841E+02,1.719962E-02,3.395258E-02,4.891342E+02,5.268546E+02,2.524464E-02,5.162794E-02
17:40:00,5.722141E+02,1.192656E+03,2.953241E-02,1.168705E-01,5.026362E+02,4.563492E+02,2.594000E-02,4.471950E-02,6.097900E+02,1.119077E+03,3.147163E-02,1.096602E-01,7.479364E+02,8.469245E+02,3.860086E-02,8.299299E-02,3.612321E+02,2.636940E+02,1.864184E-02,2.584078E-02,2.260262E+02,4.114375E+02,1.166581E-02,4.031669E-02,4.696003E+02,5.064739E+02,2.423613E-02,4.963065E-02,1.436335E+03,1.658794E+03,7.412792E-02,1.625530E-01,8.378173E+02,6.642245E+02,4.323705E-02,6.509126E-02,3.327720E+02,3.413677E+02,1.717435E-02,3.345122E-02,4.881743E+02,5.277268E+02,2.519510E-02,5.171342E-02
17:50:00,5.711209E+02,1.183325E+03,2.947599E-02,1.159561E-01,5.021382E+02,4.478602E+02,2.591430E-02,4.388763E-02,6.086888E+02,1.102983E+03,3.141479E-02,1.080831E-01,7.468279E+02,8.415261E+02,3.854365E-02,8.246401E-02,3.609662E+02,2.625345E+02,1.862812E-02,2.572717E-02,2.253311E+02,4.118522E+02,1.162993E-02,4.035734E-02,4.688482E+02,5.002590E+02,2.419731E-02,4.902166E-02,1.434475E+03,1.650792E+03,7.403192E-02,1.617688E-01,8.371267E+02,6.527143E+02,4.320141E-02,6.396335E-02,3.322954E+02,3.362783E+02,1.714976E-02,3.295251E-02,4.872386E+02,5.285721E+02,2.514680E-02,5.179627E-02
18:00:00,5.700547E+02,1.171551E+03,2.942096E-02,1.148023E-01,5.016538E+02,4.393850E+02,2.588930E-02,4.305712E-02,6.076152E+02,1.085655E+03,3.135938E-02,1.063851E-01,7.457477E+02,8.360658E+02,3.848790E-02,8.192896E-02,3.607077E+02,2.613232E+02,1.861478E-02,2.560847E-02,2.246531E+02,4.120626E+02,1.159494E-02,4.037795E-02,4.681154E+02,4.941590E+02,2.415949E-02,4.842391E-02,1.432662E+03,1.641731E+03,7.393834E-02,1.608809E-01,8.364548E+02,6.413915E+02,4.316673E-02,6.285379E-02,3.318315E+02,3.312767E+02,1.712581E-02,3.246241E-02,4.863262E+02,5.293061E+02,2.509971E-02,5.186820E-02
18:10:00,5.955429E+02,1.156511E+03,3.073642E-02,1.133285E-01,5.266317E+02,4.308826E+02,2.717836E-02,4.222394E-02,6.347367E+02,1.066714E+03,3.275914E-02,1.045290E-01,7.802271E+02,8.300705E+02,4.026737E-02,8.134147E-02,3.794455E+02,2.597903E+02,1.958177E-02,2.545826E-02,2.312334E+02,4.118470E+02,1.193457E-02,4.035681E-02,4.896826E+02,4.880915E+02,2.527258E-02,4.782935E-02,1.501280E+03,1.629699E+03,7.747966E-02,1.597018E-01,8.787487E+02,6.300414E+02,4.534939E-02,6.174156E-02,3.465609E+02,3.263264E+02,1.788599E-02,3.197733E-02,5.077139E+02,5.295232E+02,2.620355E-02,5.188948E-02
18:20:00,6.210679E+02,1.137703E+03,3.205369E-02,1.114854E-01,5.516313E+02,4.223427E+02,2.846839E-02,4.138709E-02,6.618957E+02,1.045975E+03,3.416073E-02,1.024968E-01,8.147476E+02,8.230872E+02,4.204882E-02,8.065716E-02,3.981961E+02,2.576981E+02,2.054928E-02,2.525323E-02,2.378320E+02,4.110242E+02,1.227513E-02,4.027618E-02,5.112767E+02,4.820070E+02,2.638696E-02,4.723313E-02,1.569972E+03,1.613611E+03,8.102447E-02,1.581252E-01,9.210759E+02,6.185907E+02,4.753348E-02,6.061945E-02,3.613073E+02,3.214066E+02,1.864699E-02,3.149524E-02,5.291327E+02,5.289259E+02,2.730891E-02,5.183094E-02
18:30:00,6.466370E+02,1.113608E+03,3.337303E-02,1.091242E-01,5.766680E+02,4.137871E+02,2.975981E-02,4.054871E-02,6.891015E+02,1.022768E+03,3.556449E-02,1.002226E-01,8.493249E+02,8.142507E+02,4.383277E-02,7.979124E-02,4.169717E+02,2.546778E+02,2.151753E-02,2.495726E-02,2.444502E+02,4.092446E+02,1.261667E-02,4.010179E-02,5.329063E+02,4.758399E+02,2.750293E-02,4.662880E-02,1.638775E+03,1.591800E+03,8.457400E-02,1.559878E-01,9.634664E+02,6.069544E+02,4.971977E-02,5.947915E-02,3.760778E+02,3.164554E+02,1.940904E-02,3.101007E-02,5.505891E+02,5.269844E+02,2.841604E-02,5.164067E-02
18:40:00,6.722524E+02,1.084885E+03,3.469448E-02,1.063095E-01,6.017378E+02,4.052697E+02,3.105236E-02,3.971406E-02,7.163554E+02,9.975246E+02,3.697041E-02,9.774902E-02,8.839589E+02,8.034499E+02,4.561914E-02,7.873281E-02,4.357672E+02,2.506280E+02,2.248626E-02,2.456038E-02,2.510885E+02,4.064478E+02,1.295922E-02,3.982772E-02,5.545718E+02,4.695660E+02,2.862046E-02,4.601402E-02,1.707687E+03,1.564500E+03,8.812792E-02,1.533125E-01,1.005911E+03,5.951690E+02,5.190769E-02,5.832425E-02,3.908718E+02,3.114719E+02,2.017207E-02,3.052174E-02,5.720847E+02,5.236358E+02,2.952497E-02,5.131250E-02
18:50:00,6.979114E+02,1.050086E+03,3.601796E-02,1.028994E-01,6.268326E+02,3.967212E+02,3.234585E-02,3.887638E-02,7.436542E+02,9.696762E+02,3.837840E-02,9.502008E-02,9.186420E+02,7.898160E+02,4.740767E-02,7.739674E-02,4.545771E+02,2.451904E+02,2.345545E-02,2.402750E-02,2.577493E+02,4.022610E+02,1.330290E-02,3.941744E-02,5.762693E+02,4.631448E+02,2.973943E-02,4.538479E-02,1.776686E+03,1.530318E+03,9.168552E-02,1.499627E-01,1.048394E+03,5.831982E+02,5.409690E-02,5.715116E-02,4.056865E+02,3.064097E+02,2.093601E-02,3.002569E-02,5.936177E+02,5.183451E+02,3.063565E-02,5.079402E-02
19:00:00,7.236077E+02,1.010442E+03,3.734325E-02,9.901455E-02,6.519470E+02,3.881092E+02,3.364024E-02,3.803246E-02,7.709912E+02,9.398839E+02,3.978823E-02,9.210066E-02,9.533652E+02,7.735124E+02,4.919807E-02,7.579906E-02,4.733988E+02,2.384205E+02,2.442521E-02,2.336406E-02,2.644314E+02,3.967166E+02,1.364765E-02,3.887412E-02,5.979937E+02,4.565548E+02,3.085967E-02,4.473903E-02,1.845753E+03,1.490203E+03,9.524623E-02,1.460315E-01,1.090904E+03,5.711116E+02,5.628738E-02,5.596674E-02,4.205189E+02,3.012693E+02,2.170078E-02,2.952197E-02,6.151830E+02,5.112118E+02,3.174788E-02,5.009497E-02
19:10:00,7.228079E+02,9.676704E+02,3.730098E-02,9.482325E-02,6.516291E+02,3.795199E+02,3.362213E-02,3.719077E-02,7.701926E+02,9.090343E+02,3.974590E-02,8.907764E-02,9.525900E+02,7.550538E+02,4.915634E-02,7.399018E-02,4.732421E+02,2.305919E+02,2.441558E-02,2.259687E-02,2.638914E+02,3.899708E+02,1.361963E-02,3.821308E-02,5.974599E+02,4.498730E+02,3.083111E-02,4.408427E-02,1.844490E+03,1.446272E+03,9.517713E-02,1.417264E-01,1.090491E+03,5.590604E+02,5.626272E-02,5.478578E-02,4.201858E+02,2.960843E+02,2.168284E-02,2.901389E-02,6.144993E+02,5.025879E+02,3.171177E-02,4.924984E-02
19:20:00,7.220258E+02,9.244811E+02,3.725969E-02,9.059101E-02,6.513180E+02,3.709931E+02,3.360452E-02,3.635521E-02,7.694123E+02,8.783858E+02,3.970458E-02,8.607433E-02,9.518308E+02,7.354673E+02,4.911557E-02,7.207079E-02,4.730896E+02,2.221814E+02,2.440632E-02,2.177266E-02,2.633674E+02,3.824117E+02,1.359245E-02,3.747234E-02,5.969384E+02,4.431114E+02,3.080327E-02,4.342169E-02,1.843247E+03,1.401193E+03,9.510939E-02,1.373088E-01,1.090085E+03,5.471054E+02,5.623872E-02,5.361425E-02,4.198618E+02,2.908645E+02,2.166544E-02,2.850239E-02,6.138318E+02,4.930897E+02,3.167656E-02,4.831905E-02
19:30:00,7.212512E+02,8.842089E+02,3.721899E-02,8.664466E-02,6.509968E+02,3.628347E+02,3.358692E-02,3.555574E-02,7.686381E+02,8.497090E+02,3.966382E-02,8.326426E-02,9.510691E+02,7.163309E+02,4.907508E-02,7.019552E-02,4.729277E+02,2.138548E+02,2.439712E-02,2.095668E-02,2.628569E+02,3.746208E+02,1.356597E-02,3.670889E-02,5.964185E+02,4.364660E+02,3.077575E-02,4.277049E-02,1.841982E+03,1.358387E+03,9.504154E-02,1.331140E-01,1.089653E+03,5.356589E+02,5.621447E-02,5.249255E-02,4.195386E+02,2.857690E+02,2.164826E-02,2.800309E-02,6.131719E+02,4.835718E+02,3.164190E-02,4.738633E-02
19:40:00,7.204796E+02,8.474313E+02,3.717870E-02,8.304081E-02,6.506679E+02,3.551353E+02,3.356950E-02,3.480126E-02,7.678661E+02,8.233029E+02,3.962348E-02,8.067672E-02,9.503023E+02,6.981331E+02,4.903484E-02,6.841225E-02,4.727605E+02,2.059035E+02,2.438820E-02,2.017750E-02,2.623577E+02,3.668422E+02,1.354011E-02,3.594666E-02,5.958981E+02,4.300160E+02,3.074850E-02,4.213845E-02,1.840695E+03,1.318707E+03,9.497370E-02,1.292256E-01,1.089202E+03,5.248673E+02,5.619041E-02,5.143504E-02,4.192155E+02,2.808579E+02,2.163133E-02,2.752184E-02,6.125157E+02,4.743137E+02,3.160765E-02,4.647910E-02
19:50:00,7.197115E+02,8.166331E+02,3.713881E-02,8.002292E-02,6.503382E+02,3.479982E+02,3.355238E-02,3.410188E-02,7.670974E+02,8.003254E+02,3.958355E-02,7.842519E-02,9.495358E+02,6.820767E+02,4.899499E-02,6.683886E-02,4.725927E+02,1.988558E+02,2.437952E-02,1.948687E-02,2.618662E+02,3.596371E+02,1.351468E-02,3.524064E-02,5.953795E+02,4.238626E+02,3.072155E-02,4.153547E-02,1.839401E+03,1.284514E+03,9.490638E-02,1.258750E-01,1.088748E+03,5.148777E+02,5.616678E-02,5.045613E-02,4.188942E+02,2.762095E+02,2.161464E-02,2.706634E-02,6.118632E+02,4.660578E+02,3.157377E-02,4.567009E-02
20:00:00,7.189513E+02,7.916071E+02,3.709946E-02,7.757071E-02,6.500118E+02,3.414536E+02,3.353555E-02,3.346057E-02,7.663368E+02,7.806735E+02,3.954418E-02,7.649955E-02,9.487766E+02,6.683347E+02,4.895570E-02,6.549229E-02,4.724261E+02,1.928399E+02,2.437094E-02,1.889736E-02,2.613826E+02,3.531798E+02,1.348968E-02,3.460791E-02,5.948664E+02,4.180686E+02,3.069501E-02,4.096772E-02,1.838118E+03,1.255851E+03,9.483999E-02,1.230663E-01,1.088297E+03,5.057001E+02,5.614354E-02,4.955679E-02,4.185766E+02,2.718660E+02,2.159823E-02,2.664073E-02,6.112177E+02,4.589393E+02,3.154035E-02,4.497255E-02
20:10:00,7.182027E+02,7.717186E+02,3.706076E-02,7.562194E-02,6.496904E+02,3.355028E+02,3.351897E-02,3.287745E-02,7.655880E+02,7.640528E+02,3.950548E-02,7.487094E-02,9.480291E+02,6.568582E+02,4.891709E-02,6.436774E-02,4.722610E+02,1.878295E+02,2.436243E-02,1.840639E-02,2.609075E+02,3.475669E+02,1.346513E-02,3.405792E-02,5.943613E+02,4.126745E+02,3.066891E-02,4.043915E-02,1.836854E+03,1.232261E+03,9.477473E-02,1.207548E-01,1.087852E+03,4.973558E+02,5.612062E-02,4.873911E-02,4.182641E+02,2.678587E+02,2.158209E-02,2.624806E-02,6.105820E+02,4.529698E+02,3.150749E-02,4.438761E-02
20:20:00,7.174672E+02,7.552367E+02,3.702277E-02,7.400699E-02,6.493742E+02,3.301537E+02,3.350264E-02,3.235329E-02,7.648523E+02,7.496928E+02,3.946749E-02,7.346388E-02,9.472951E+02,6.470690E+02,4.887919E-02,6.340854E-02,4.720977E+02,1.835870E+02,2.435400E-02,1.799068E-02,2.604412E+02,3.426552E+02,1.344104E-02,3.357665E-02,5.938652E+02,4.077214E+02,3.064330E-02,3.995381E-02,1.835613E+03,1.212271E+03,9.471066E-02,1.187961E-01,1.087415E+03,4.898430E+02,5.609802E-02,4.800293E-02,4.179570E+02,2.642142E+02,2.156624E-02,2.589094E-02,6.099575E+02,4.478382E+02,3.147524E-02,4.388479E-02
20:30:00,7.167456E+02,7.409337E+02,3.698551E-02,7.260554E-02,6.490636E+02,3.252055E+02,3.348661E-02,3.186842E-02,7.641306E+02,7.368545E+02,3.943022E-02,7.220591E-02,9.465751E+02,6.383174E+02,4.884202E-02,6.255101E-02,4.719368E+02,1.798510E+02,2.434569E-02,1.762460E-02,2.599839E+02,3.382944E+02,1.341742E-02,3.314936E-02,5.933785E+02,4.031080E+02,3.061817E-02,3.950174E-02,1.834396E+03,1.194494E+03,9.464783E-02,1.170541E-01,1.086985E+03,4.828776E+02,5.607582E-02,4.732038E-02,4.176557E+02,2.608401E+02,2.155069E-02,2.556033E-02,6.093447E+02,4.432735E+02,3.144359E-02,4.343753E-02
20:40:00,7.160382E+02,7.282208E+02,3.694899E-02,7.135988E-02,6.487589E+02,3.205691E+02,3.347089E-02,3.141410E-02,7.634232E+02,7.251767E+02,3.939371E-02,7.106164E-02,9.458696E+02,6.303182E+02,4.880561E-02,6.176719E-02,4.717786E+02,1.764973E+02,2.433752E-02,1.729598E-02,2.595355E+02,3.344009E+02,1.339427E-02,3.276786E-02,5.929014E+02,3.987868E+02,3.059355E-02,3.907832E-02,1.833204E+03,1.178304E+03,9.458627E-02,1.154677E-01,1.086563E+03,4.763241E+02,5.605404E-02,4.667819E-02,4.173603E+02,2.576945E+02,2.153544E-02,2.525209E-02,6.087439E+02,4.391512E+02,3.141258E-02,4.303361E-02
20:50:00,7.153452E+02,7.167347E+02,3.691322E-02,7.023440E-02,6.484606E+02,3.161923E+02,3.345549E-02,3.098521E-02,7.627303E+02,7.144274E+02,3.935795E-02,7.000836E-02,9.451788E+02,6.229096E+02,4.876996E-02,6.104124E-02,4.716234E+02,1.734500E+02,2.432952E-02,1.699738E-02,2.590962E+02,3.309046E+02,1.337159E-02,3.242528E-02,5.924342E+02,3.947221E+02,3.056944E-02,3.868002E-02,1.832036E+03,1.163347E+03,9.452601E-02,1.140021E-01,1.086150E+03,4.701092E+02,5.603273E-02,4.606918E-02,4.170709E+02,2.547466E+02,2.152051E-02,2.496323E-02,6.081554E+02,4.353912E+02,3.138220E-02,4.266518E-02
21:00:00,7.146668E+02,7.062162E+02,3.687820E-02,6.920373E-02,6.481687E+02,3.120363E+02,3.344043E-02,3.057797E-02,7.620521E+02,7.044343E+02,3.932294E-02,6.902916E-02,9.445030E+02,6.159780E+02,4.873508E-02,6.036203E-02,4.714713E+02,1.706531E+02,2.432167E-02,1.672331E-02,2.586660E+02,3.277433E+02,1.334938E-02,3.211552E-02,5.919770E+02,3.908814E+02,3.054584E-02,3.830368E-02,1.830893E+03,1.149375E+03,9.446705E-02,1.126330E-01,1.085746E+03,4.641806E+02,5.601188E-02,4.548823E-02,4.167877E+02,2.519698E+02,2.150589E-02,2.469114E-02,6.075793E+02,4.319310E+02,3.135247E-02,4.232613E-02
21:10:00,7.140029E+02,6.964506E+02,3.684394E-02,6.824682E-02,6.478833E+02,3.080493E+02,3.342571E-02,3.018728E-02,7.613885E+02,6.950409E+02,3.928869E-02,6.810872E-02,9.438419E+02,6.094089E+02,4.870097E-02,5.971833E-02,4.713224E+02,1.680472E+02,2.431399E-02,1.646795E-02,2.582447E+02,3.248569E+02,1.332763E-02,3.183269E-02,5.915297E+02,3.872173E+02,3.052276E-02,3.794463E-02,1.829776E+03,1.136144E+03,9.440939E-02,1.113365E-01,1.085351E+03,4.584613E+02,5.599151E-02,4.492777E-02,4.165107E+02,2.493283E+02,2.149160E-02,2.443230E-02,6.070155E+02,4.287021E+02,3.132337E-02,4.200974E-02
21:20:00,7.133534E+02,6.872929E+02,3.681042E-02,6.734948E-02,6.476044E+02,3.042062E+02,3.341132E-02,2.981068E-02,7.607393E+02,6.861444E+02,3.925520E-02,6.723696E-02,9.431957E+02,6.031373E+02,4.866762E-02,5.910378E-02,4.711768E+02,1.655969E+02,2.430647E-02,1.622785E-02,2.578324E+02,3.221996E+02,1.330635E-02,3.157233E-02,5.910922E+02,3.837048E+02,3.050019E-02,3.760044E-02,1.828683E+03,1.123514E+03,9.435303E-02,1.100989E-01,1.084965E+03,4.529172E+02,5.597160E-02,4.438449E-02,4.162399E+02,2.468023E+02,2.147763E-02,2.418479E-02,6.064640E+02,4.256636E+02,3.129491E-02,4.171200E-02
21:30:00,7.127181E+02,6.786319E+02,3.677764E-02,6.650080E-02,6.473319E+02,3.004868E+02,3.339726E-02,2.944621E-02,7.601046E+02,6.776639E+02,3.922244E-02,6.640597E-02,9.425640E+02,5.971129E+02,4.863503E-02,5.851345E-02,4.710344E+02,1.632745E+02,2.429913E-02,1.600027E-02,2.574290E+02,3.197332E+02,1.328553E-02,3.133066E-02,5.906646E+02,3.803225E+02,3.047812E-02,3.726901E-02,1.827616E+03,1.111380E+03,9.429794E-02,1.089098E-01,1.084588E+03,4.475221E+02,5.595216E-02,4.385580E-02,4.159753E+02,2.443752E+02,2.146397E-02,2.394696E-02,6.059247E+02,4.227821E+02,3.126708E-02,4.142965E-02
21:40:00,7.120968E+02,6.703820E+02,3.674558E-02,6.569241E-02,6.470659E+02,2.968750E+02,3.338353E-02,2.909229E-02,7.594839E+02,6.695362E+02,3.919041E-02,6.560954E-02,9.419467E+02,5.912966E+02,4.860318E-02,5.794350E-02,4.708953E+02,1.610577E+02,2.429195E-02,1.578304E-02,2.570342E+02,3.174259E+02,1.326515E-02,3.110457E-02,5.902466E+02,3.770528E+02,3.045655E-02,3.694861E-02,1.826572E+03,1.099659E+03,9.424410E-02,1.077613E-01,1.084220E+03,4.422554E+02,5.593318E-02,4.333969E-02,4.157167E+02,2.420331E+02,2.145063E-02,2.371745E-02,6.053973E+02,4.200307E+02,3.123987E-02,4.116005E-02
21:50:00,7.114893E+02,6.624848E+02,3.671423E-02,6.491856E-02,6.468061E+02,2.933606E+02,3.337013E-02,2.874791E-02,7.588772E+02,6.617187E+02,3.915910E-02,6.484351E-02,9.413436E+02,5.856630E+02,4.857205E-02,5.739147E-02,4.707594E+02,1.589300E+02,2.428494E-02,1.557454E-02,2.566482E+02,3.152542E+02,1.324523E-02,3.089178E-02,5.898382E+02,3.738841E+02,3.043548E-02,3.663811E-02,1.825553E+03,1.088300E+03,9.419149E-02,1.066482E-01,1.083861E+03,4.371043E+02,5.591466E-02,4.283491E-02,4.154641E+02,2.397667E+02,2.143759E-02,2.349537E-02,6.048818E+02,4.173904E+02,3.121326E-02,4.090133E-02
22:00:00,7.108954E+02,6.548877E+02,3.668358E-02,6.417413E-02,6.465526E+02,2.899330E+02,3.335705E-02,2.841203E-02,7.582842E+02,6.541713E+02,3.912850E-02,6.410394E-02,9.407544E+02,5.801876E+02,4.854165E-02,5.685493E-02,4.706268E+02,1.568773E+02,2.427810E-02,1.537339E-02,2.562706E+02,3.131966E+02,1.322574E-02,3.069016E-02,5.894392E+02,3.708041E+02,3.041489E-02,3.633631E-02,1.824557E+03,1.077251E+03,9.414009E-02,1.055655E-01,1.083511E+03,4.320559E+02,5.589659E-02,4.234020E-02,4.152174E+02,2.375667E+02,2.142486E-02,2.327980E-02,6.043778E+02,4.148432E+02,3.118725E-02,4.065173E-02
22:10:00,5.921645E+02,5.595648E+02,3.055683E-02,5.448237E-02,5.532731E+02,2.447697E+02,2.837959E-02,2.389137E-02,6.316556E+02,5.581672E+02,3.259429E-02,5.436193E-02,7.837156E+02,4.901226E+02,4.043866E-02,4.784491E-02,4.101584E+02,1.311597E+02,2.095610E-02,1.282663E-02,2.134009E+02,2.601370E+02,1.101330E-02,2.549085E-02,4.910324E+02,3.114349E+02,2.533713E-02,3.044207E-02,1.540150E+03,9.204991E+02,7.923695E-02,8.963474E-02,9.457333E+02,3.677284E+02,4.830369E-02,3.583457E-02,3.459114E+02,1.986698E+02,1.784873E-02,1.943485E-02,5.034374E+02,3.451603E+02,2.597850E-02,3.381287E-02
22:20:00,4.735359E+02,4.736169E+02,2.443537E-02,4.555554E-02,4.780672E+02,2.029800E+02,2.412819E-02,1.964361E-02,5.058293E+02,4.711891E+02,2.609367E-02,4.535670E-02,6.489922E+02,4.082034E+02,3.323467E-02,3.948615E-02,3.607260E+02,1.072083E+02,1.807731E-02,1.042419E-02,1.705963E+02,2.116161E+02,8.804218E-03,2.065069E-02,3.995352E+02,2.564716E+02,2.053816E-02,2.490271E-02,1.310432E+03,7.808210E+02,6.653846E-02,7.508700E-02,8.350532E+02,3.091123E+02,4.180290E-02,2.979500E-02,2.825940E+02,1.626678E+02,1.451396E-02,1.582336E-02,4.025839E+02,2.812415E+02,2.077424E-02,2.742995E-02
