Time,ROOM_23F1C225:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_23F1C225:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_23F1C225:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_23F1C225:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_2F7AE989:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_2F7AE989:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_2F7AE989:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_2F7AE989:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_4E85EE91:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_4E85EE91:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_4E85EE91:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_4E85EE91:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_60F2EDB3:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_60F2EDB3:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_60F2EDB3:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_60F2EDB3:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_956F0B03:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_956F0B03:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_956F0B03:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_956F0B03:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_D73A2775:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_D73A2775:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_D73A2775:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_D73A2775:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_E4E9384E:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_E4E9384E:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_E4E9384E:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_E4E9384E:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_E681BE48:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_E681BE48:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_E681BE48:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_E681BE48:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_FFC704B2:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_FFC704B2:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_FFC704B2:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_FFC704B2:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:10:00,2.420253E+02,3.929607E+01,9.722449E-03,3.032407E-03,1.531414E+02,5.575858E+01,6.152683E-03,4.302630E-03,3.756791E+02,3.399577E+02,1.509580E-02,2.623155E-02,3.724054E+02,3.288727E+02,1.496510E-02,2.537552E-02,2.552953E+02,1.402540E+02,1.025807E-02,1.082222E-02,5.233977E+01,6.624682E+01,2.103370E-03,5.111473E-03,4.685114E+02,2.966785E+02,1.882474E-02,2.289279E-02,9.457584E+01,1.228237E+02,3.800756E-03,9.476767E-03,9.239400E+01,4.213933E+02,3.713692E-03,3.251285E-02
00:20:00,2.478354E+02,4.029249E+01,9.955644E-03,3.109320E-03,1.584587E+02,5.707281E+01,6.366174E-03,4.404069E-03,3.880603E+02,3.416428E+02,1.559298E-02,2.636165E-02,3.863467E+02,3.333928E+02,1.552502E-02,2.572440E-02,2.646194E+02,1.429032E+02,1.063249E-02,1.102669E-02,5.915104E+01,6.852544E+01,2.377043E-03,5.287314E-03,4.811961E+02,2.975595E+02,1.933396E-02,2.296085E-02,1.058000E+02,1.265105E+02,4.251751E-03,9.761276E-03,1.172041E+02,4.277333E+02,4.710397E-03,3.300208E-02
00:30:00,2.529114E+02,4.106710E+01,1.015956E-02,3.169107E-03,1.635030E+02,5.811970E+01,6.568821E-03,4.484866E-03,3.997389E+02,3.426043E+02,1.606213E-02,2.643587E-02,3.987208E+02,3.371666E+02,1.602208E-02,2.601565E-02,2.732703E+02,1.450618E+02,1.097999E-02,1.119329E-02,6.459204E+01,7.048158E+01,2.595644E-03,5.438264E-03,4.924259E+02,2.977943E+02,1.978503E-02,2.297899E-02,1.145634E+02,1.297001E+02,4.603844E-03,1.000742E-02,1.349358E+02,4.330835E+02,5.422969E-03,3.341491E-02
00:40:00,2.573613E+02,4.164963E+01,1.033836E-02,3.214063E-03,1.682220E+02,5.893489E+01,6.758436E-03,4.547775E-03,4.104911E+02,3.429855E+02,1.649410E-02,2.646529E-02,4.100227E+02,3.403260E+02,1.647608E-02,2.625948E-02,2.816421E+02,1.468018E+02,1.131633E-02,1.132758E-02,6.935267E+01,7.215245E+01,2.786906E-03,5.567195E-03,5.024752E+02,2.975113E+02,2.018872E-02,2.295716E-02,1.222167E+02,1.324590E+02,4.911329E-03,1.022031E-02,1.529839E+02,4.376132E+02,6.148252E-03,3.376442E-02
00:50:00,2.612764E+02,4.206729E+01,1.049567E-02,3.246294E-03,1.725290E+02,5.955079E+01,6.931496E-03,4.595300E-03,4.204514E+02,3.429017E+02,1.689425E-02,2.645881E-02,4.204769E+02,3.429782E+02,1.689605E-02,2.646413E-02,2.896231E+02,1.481858E+02,1.163700E-02,1.143438E-02,7.354563E+01,7.357348E+01,2.955359E-03,5.676842E-03,5.115240E+02,2.968142E+02,2.055225E-02,2.290335E-02,1.289470E+02,1.348464E+02,5.181729E-03,1.040452E-02,1.679099E+02,4.414610E+02,6.748047E-03,3.406128E-02
01:00:00,2.647365E+02,4.234460E+01,1.063470E-02,3.267690E-03,1.764307E+02,5.999642E+01,7.088267E-03,4.629682E-03,4.297177E+02,3.424461E+02,1.726654E-02,2.642363E-02,4.303725E+02,3.452106E+02,1.729361E-02,2.663638E-02,2.970450E+02,1.492679E+02,1.193521E-02,1.151788E-02,7.735930E+01,7.477744E+01,3.108573E-03,5.769735E-03,5.197836E+02,2.957870E+02,2.088410E-02,2.282406E-02,1.349326E+02,1.369152E+02,5.422200E-03,1.056414E-02,1.811821E+02,4.447411E+02,7.281373E-03,3.431433E-02
01:10:00,2.678106E+02,4.257043E+01,1.075822E-02,3.285113E-03,1.799717E+02,6.037323E+01,7.230539E-03,4.658751E-03,4.382656E+02,3.420629E+02,1.760997E-02,2.639402E-02,4.399651E+02,3.476066E+02,1.767901E-02,2.682124E-02,3.039288E+02,1.503065E+02,1.221180E-02,1.159801E-02,8.093423E+01,7.589370E+01,3.252201E-03,5.855858E-03,5.274459E+02,2.948126E+02,2.119198E-02,2.274884E-02,1.404211E+02,1.389157E+02,5.642705E-03,1.071849E-02,1.931768E+02,4.481466E+02,7.763357E-03,3.457705E-02
01:20:00,2.705559E+02,4.270978E+01,1.086853E-02,3.295862E-03,1.831948E+02,6.063915E+01,7.360036E-03,4.679265E-03,4.461306E+02,3.414803E+02,1.792597E-02,2.634904E-02,4.493917E+02,3.497602E+02,1.805777E-02,2.698740E-02,3.103065E+02,1.511538E+02,1.246806E-02,1.166338E-02,8.438846E+01,7.685878E+01,3.390987E-03,5.930315E-03,5.345298E+02,2.936670E+02,2.147663E-02,2.266041E-02,1.455921E+02,1.407029E+02,5.850462E-03,1.085638E-02,2.040318E+02,4.511997E+02,8.199531E-03,3.481258E-02
01:30:00,2.730224E+02,4.277912E+01,1.096763E-02,3.301209E-03,1.861394E+02,6.081340E+01,7.478349E-03,4.692704E-03,4.532978E+02,3.407439E+02,1.821393E-02,2.629219E-02,4.584517E+02,3.517151E+02,1.842181E-02,2.713822E-02,3.162087E+02,1.518427E+02,1.270521E-02,1.171652E-02,8.767771E+01,7.769499E+01,3.523152E-03,5.994828E-03,5.411190E+02,2.923923E+02,2.174142E-02,2.256203E-02,1.505230E+02,1.423095E+02,6.048578E-03,1.098033E-02,2.140045E+02,4.539571E+02,8.600250E-03,3.502529E-02
01:40:00,2.752664E+02,4.279229E+01,1.105779E-02,3.302221E-03,1.888412E+02,6.091218E+01,7.586909E-03,4.700321E-03,4.599239E+02,3.398914E+02,1.848013E-02,2.622638E-02,4.670984E+02,3.535067E+02,1.876924E-02,2.727644E-02,3.216481E+02,1.524005E+02,1.292376E-02,1.175955E-02,9.081974E+01,7.842128E+01,3.649406E-03,6.050859E-03,5.473080E+02,2.910236E+02,2.199012E-02,2.245640E-02,1.552490E+02,1.437627E+02,6.238473E-03,1.109245E-02,2.233303E+02,4.564664E+02,8.974974E-03,3.521887E-02
01:50:00,2.773089E+02,4.276137E+01,1.113985E-02,3.299832E-03,1.913359E+02,6.094962E+01,7.687146E-03,4.703205E-03,4.661030E+02,3.389540E+02,1.872840E-02,2.615404E-02,4.753709E+02,3.551657E+02,1.910164E-02,2.740444E-02,3.266413E+02,1.528511E+02,1.312438E-02,1.179431E-02,9.387600E+01,7.905436E+01,3.772217E-03,6.099700E-03,5.531240E+02,2.895900E+02,2.222382E-02,2.234576E-02,1.598531E+02,1.450865E+02,6.423471E-03,1.119458E-02,2.321666E+02,4.587684E+02,9.330025E-03,3.539645E-02
02:00:00,2.791781E+02,4.269689E+01,1.121495E-02,3.294854E-03,1.936703E+02,6.093777E+01,7.780947E-03,4.702287E-03,4.718889E+02,3.379571E+02,1.896086E-02,2.607711E-02,4.832546E+02,3.567174E+02,1.941841E-02,2.752416E-02,3.312733E+02,1.532147E+02,1.331048E-02,1.182236E-02,9.680826E+01,7.960864E+01,3.890051E-03,6.142461E-03,5.586125E+02,2.881150E+02,2.244437E-02,2.223193E-02,1.643747E+02,1.463008E+02,6.605168E-03,1.128826E-02,2.406474E+02,4.608969E+02,9.670797E-03,3.556065E-02
02:10:00,2.808986E+02,4.259633E+01,1.128408E-02,3.287092E-03,1.958556E+02,6.087863E+01,7.868765E-03,4.697720E-03,4.773489E+02,3.368976E+02,1.918024E-02,2.599535E-02,4.907606E+02,3.581507E+02,1.972000E-02,2.763474E-02,3.355965E+02,1.534903E+02,1.348419E-02,1.184362E-02,9.963733E+01,8.009057E+01,4.003738E-03,6.179641E-03,5.638138E+02,2.865926E+02,2.265338E-02,2.211445E-02,1.687657E+02,1.474116E+02,6.781618E-03,1.137396E-02,2.487741E+02,4.628582E+02,9.997344E-03,3.571196E-02
02:20:00,2.824913E+02,4.246633E+01,1.134808E-02,3.277057E-03,1.979003E+02,6.078051E+01,7.950931E-03,4.690147E-03,4.825574E+02,3.357911E+02,1.938953E-02,2.590997E-02,4.978972E+02,3.594826E+02,2.000675E-02,2.773750E-02,3.396445E+02,1.536927E+02,1.364684E-02,1.185923E-02,1.023145E+02,8.051065E+01,4.111325E-03,6.212048E-03,5.687620E+02,2.850373E+02,2.285221E-02,2.199443E-02,1.730543E+02,1.484332E+02,6.953957E-03,1.145278E-02,2.566424E+02,4.646755E+02,1.031351E-02,3.585216E-02
02:30:00,2.839734E+02,4.231240E+01,1.140762E-02,3.265177E-03,1.998171E+02,6.065047E+01,8.027955E-03,4.680109E-03,4.876433E+02,3.346504E+02,1.959389E-02,2.582194E-02,5.046626E+02,3.607287E+02,2.027859E-02,2.783364E-02,3.434617E+02,1.538367E+02,1.380021E-02,1.187034E-02,1.048519E+02,8.087788E+01,4.213293E-03,6.240379E-03,5.734857E+02,2.834610E+02,2.304202E-02,2.187279E-02,1.771568E+02,1.493781E+02,7.118819E-03,1.152568E-02,2.641723E+02,4.663690E+02,1.061607E-02,3.598281E-02
02:40:00,2.853594E+02,4.213929E+01,1.146331E-02,3.251815E-03,2.016192E+02,6.049451E+01,8.100367E-03,4.668073E-03,4.925529E+02,3.334857E+02,1.979120E-02,2.573207E-02,5.110173E+02,3.619011E+02,2.053392E-02,2.792409E-02,3.471042E+02,1.539311E+02,1.394658E-02,1.187762E-02,1.072606E+02,8.119981E+01,4.310087E-03,6.265215E-03,5.780089E+02,2.818733E+02,2.322378E-02,2.175027E-02,1.810857E+02,1.502564E+02,7.276702E-03,1.159344E-02,2.715780E+02,4.679544E+02,1.091365E-02,3.610512E-02
02:50:00,2.866615E+02,4.195094E+01,1.151562E-02,3.237278E-03,2.033182E+02,6.031784E+01,8.168636E-03,4.654439E-03,4.973111E+02,3.323056E+02,1.998241E-02,2.564100E-02,5.169757E+02,3.630093E+02,2.077331E-02,2.800959E-02,3.506202E+02,1.539837E+02,1.408786E-02,1.188167E-02,1.095429E+02,8.148282E+01,4.401803E-03,6.287049E-03,5.823517E+02,2.802821E+02,2.339828E-02,2.162749E-02,1.848431E+02,1.510765E+02,7.427691E-03,1.165672E-02,2.788178E+02,4.694449E+02,1.120457E-02,3.622011E-02
03:00:00,2.878896E+02,4.175046E+01,1.156496E-02,3.221804E-03,2.049244E+02,6.012497E+01,8.233178E-03,4.639555E-03,5.019228E+02,3.311170E+02,2.016774E-02,2.554929E-02,5.226255E+02,3.640615E+02,2.100031E-02,2.809078E-02,3.539922E+02,1.540014E+02,1.422337E-02,1.188304E-02,1.117063E+02,8.173352E+01,4.488738E-03,6.306390E-03,5.865310E+02,2.786941E+02,2.356622E-02,2.150495E-02,1.884371E+02,1.518458E+02,7.572114E-03,1.171606E-02,2.859308E+02,4.708514E+02,1.149039E-02,3.632862E-02
03:10:00,2.890524E+02,4.153052E+01,1.161168E-02,3.204828E-03,2.064469E+02,5.991187E+01,8.294357E-03,4.623111E-03,5.063983E+02,3.299024E+02,2.034758E-02,2.545556E-02,5.280127E+02,3.650425E+02,2.121676E-02,2.816647E-02,3.572325E+02,1.539774E+02,1.435359E-02,1.188118E-02,1.137583E+02,8.195108E+01,4.571200E-03,6.323174E-03,5.905611E+02,2.770896E+02,2.372815E-02,2.138113E-02,1.918753E+02,1.525626E+02,7.710277E-03,1.177137E-02,2.929450E+02,4.721684E+02,1.177225E-02,3.643023E-02
03:20:00,2.901569E+02,4.129322E+01,1.165605E-02,3.186513E-03,2.078938E+02,5.968074E+01,8.352493E-03,4.605275E-03,5.107456E+02,3.286656E+02,2.052227E-02,2.536013E-02,5.331859E+02,3.659566E+02,2.142462E-02,2.823700E-02,3.603495E+02,1.539152E+02,1.447884E-02,1.187638E-02,1.157062E+02,8.213898E+01,4.649477E-03,6.337670E-03,5.944540E+02,2.754721E+02,2.388458E-02,2.125632E-02,1.951653E+02,1.532313E+02,7.842487E-03,1.182296E-02,2.998972E+02,4.734024E+02,1.205162E-02,3.652543E-02
03:30:00,2.912092E+02,4.104039E+01,1.169833E-02,3.167000E-03,2.092719E+02,5.943345E+01,8.407868E-03,4.586192E-03,5.149720E+02,3.274097E+02,2.069211E-02,2.526322E-02,5.381983E+02,3.668054E+02,2.162603E-02,2.830248E-02,3.633524E+02,1.538152E+02,1.459951E-02,1.186867E-02,1.175565E+02,8.230134E+01,4.723833E-03,6.350197E-03,5.982201E+02,2.738443E+02,2.403591E-02,2.113071E-02,1.983144E+02,1.538553E+02,7.969033E-03,1.187110E-02,3.068608E+02,4.745578E+02,1.233146E-02,3.661457E-02
03:40:00,2.922143E+02,4.077357E+01,1.173871E-02,3.146407E-03,2.105873E+02,5.917173E+01,8.460724E-03,4.565995E-03,5.190841E+02,3.261374E+02,2.085735E-02,2.516505E-02,5.431377E+02,3.675917E+02,2.182451E-02,2.836315E-02,3.662492E+02,1.536818E+02,1.471592E-02,1.185837E-02,1.193151E+02,8.244028E+01,4.794503E-03,6.360915E-03,6.018682E+02,2.722086E+02,2.418249E-02,2.100449E-02,2.013290E+02,1.544376E+02,8.090173E-03,1.191603E-02,3.135996E+02,4.756394E+02,1.260226E-02,3.669802E-02
03:50:00,2.931767E+02,4.049411E+01,1.177737E-02,3.124839E-03,2.118454E+02,5.889707E+01,8.511276E-03,4.544798E-03,5.230874E+02,3.248510E+02,2.101822E-02,2.506579E-02,5.480364E+02,3.683226E+02,2.202137E-02,2.841954E-02,3.690473E+02,1.535183E+02,1.482836E-02,1.184575E-02,1.209869E+02,8.255781E+01,4.861686E-03,6.369982E-03,6.054057E+02,2.705670E+02,2.432463E-02,2.087782E-02,2.042144E+02,1.549810E+02,8.206125E-03,1.195795E-02,3.201703E+02,4.766515E+02,1.286631E-02,3.677610E-02
04:00:00,2.940999E+02,4.020322E+01,1.181446E-02,3.102388E-03,2.130509E+02,5.861058E+01,8.559715E-03,4.522689E-03,5.269873E+02,3.235525E+02,2.117493E-02,2.496559E-02,5.528515E+02,3.689959E+02,2.221487E-02,2.847149E-02,3.717531E+02,1.533273E+02,1.493709E-02,1.183101E-02,1.225760E+02,8.265464E+01,4.925544E-03,6.377453E-03,6.088393E+02,2.689213E+02,2.446260E-02,2.075082E-02,2.069751E+02,1.554880E+02,8.317059E-03,1.199707E-02,3.265585E+02,4.775977E+02,1.312301E-02,3.684910E-02
04:10:00,2.949871E+02,3.991180E+01,1.185011E-02,3.079897E-03,2.142080E+02,5.832012E+01,8.606208E-03,4.500273E-03,5.307884E+02,3.222659E+02,2.132767E-02,2.486631E-02,5.575821E+02,3.696408E+02,2.240498E-02,2.852125E-02,3.743726E+02,1.531244E+02,1.504234E-02,1.181535E-02,1.240849E+02,8.273792E+01,4.986178E-03,6.383878E-03,6.121748E+02,2.672970E+02,2.459663E-02,2.062549E-02,2.096133E+02,1.559706E+02,8.423074E-03,1.203430E-02,3.327655E+02,4.785006E+02,1.337244E-02,3.691876E-02
04:20:00,2.958411E+02,3.962074E+01,1.188442E-02,3.057434E-03,2.153204E+02,5.802759E+01,8.650904E-03,4.477698E-03,5.344950E+02,3.209916E+02,2.147662E-02,2.476799E-02,5.622260E+02,3.702627E+02,2.259159E-02,2.856923E-02,3.769109E+02,1.529124E+02,1.514434E-02,1.179899E-02,1.255129E+02,8.280959E+01,5.043560E-03,6.389407E-03,6.154172E+02,2.656940E+02,2.472691E-02,2.050179E-02,2.121283E+02,1.564313E+02,8.524136E-03,1.206985E-02,3.387909E+02,4.793643E+02,1.361457E-02,3.698540E-02
04:30:00,2.966634E+02,3.933208E+01,1.191745E-02,3.035156E-03,2.163902E+02,5.773522E+01,8.693888E-03,4.455135E-03,5.381062E+02,3.197336E+02,2.162173E-02,2.467092E-02,5.667772E+02,3.708642E+02,2.277449E-02,2.861564E-02,3.793699E+02,1.526944E+02,1.524315E-02,1.178217E-02,1.268502E+02,8.287002E+01,5.097298E-03,6.394069E-03,6.185671E+02,2.641160E+02,2.485348E-02,2.038002E-02,2.145044E+02,1.568721E+02,8.619618E-03,1.210386E-02,3.446268E+02,4.801916E+02,1.384909E-02,3.704923E-02
04:40:00,2.974561E+02,3.923789E+01,1.194930E-02,3.027885E-03,2.174203E+02,5.788006E+01,8.735278E-03,4.466310E-03,5.416262E+02,3.190164E+02,2.176317E-02,2.461558E-02,5.712371E+02,3.722479E+02,2.295371E-02,2.872241E-02,3.817539E+02,1.538537E+02,1.533895E-02,1.187162E-02,1.281175E+02,8.342710E+01,5.148219E-03,6.437052E-03,6.216291E+02,2.633725E+02,2.497651E-02,2.032265E-02,2.167433E+02,1.576452E+02,8.709580E-03,1.216351E-02,3.502748E+02,4.814457E+02,1.407606E-02,3.714599E-02
04:50:00,2.982212E+02,3.954181E+01,1.198004E-02,3.051338E-03,2.184137E+02,5.899383E+01,8.775193E-03,4.552258E-03,5.450596E+02,3.189339E+02,2.190114E-02,2.460921E-02,5.756089E+02,3.750056E+02,2.312939E-02,2.893520E-02,3.840679E+02,1.581451E+02,1.543193E-02,1.220277E-02,1.293229E+02,8.519936E+01,5.196655E-03,6.573799E-03,6.246079E+02,2.639628E+02,2.509620E-02,2.036821E-02,2.188754E+02,1.590792E+02,8.795251E-03,1.227416E-02,3.557382E+02,4.832305E+02,1.429560E-02,3.728370E-02
05:00:00,2.989605E+02,4.044694E+01,1.200974E-02,3.121193E-03,2.193729E+02,6.172603E+01,8.813733E-03,4.763109E-03,5.484101E+02,3.196145E+02,2.203577E-02,2.466174E-02,5.798947E+02,3.797172E+02,2.330161E-02,2.929876E-02,3.863158E+02,1.676868E+02,1.552226E-02,1.293909E-02,1.304759E+02,8.907805E+01,5.242987E-03,6.873085E-03,6.275075E+02,2.663973E+02,2.521271E-02,2.055609E-02,2.209156E+02,1.615383E+02,8.877231E-03,1.246390E-02,3.610178E+02,4.857161E+02,1.450776E-02,3.747547E-02
05:10:00,3.214417E+02,5.013379E+01,1.309725E-02,3.916474E-03,2.425525E+02,7.606104E+01,9.887681E-03,5.944595E-03,6.287995E+02,3.581944E+02,2.560940E-02,2.789742E-02,6.838603E+02,4.352199E+02,2.783827E-02,3.389450E-02,4.387480E+02,2.068847E+02,1.787677E-02,1.616097E-02,1.563060E+02,1.080177E+02,6.375397E-03,8.435767E-03,7.007167E+02,3.028488E+02,2.853910E-02,2.360064E-02,2.677581E+02,1.878109E+02,1.091229E-02,1.463836E-02,4.775577E+02,5.472192E+02,1.942957E-02,4.259904E-02
05:20:00,3.351464E+02,5.715007E+01,1.387581E-02,4.546935E-03,2.558013E+02,8.855307E+01,1.059828E-02,7.053827E-03,6.509235E+02,3.717069E+02,2.690352E-02,2.937815E-02,7.017967E+02,4.549330E+02,2.896705E-02,3.595378E-02,4.596832E+02,2.391233E+02,1.902272E-02,1.902837E-02,1.684644E+02,1.236763E+02,6.984800E-03,9.838256E-03,7.255709E+02,3.199364E+02,3.000064E-02,2.531921E-02,2.836386E+02,2.013292E+02,1.173806E-02,1.594353E-02,4.838898E+02,5.642533E+02,1.991830E-02,4.455439E-02
05:30:00,3.528930E+02,6.719772E+01,1.483104E-02,5.431188E-03,2.746111E+02,1.061433E+02,1.155243E-02,8.590078E-03,7.089877E+02,4.024739E+02,2.977202E-02,3.230318E-02,7.760370E+02,5.003347E+02,3.256228E-02,4.016569E-02,4.996663E+02,2.869065E+02,2.100311E-02,2.319825E-02,1.901011E+02,1.464501E+02,8.009545E-03,1.183696E-02,7.783190E+02,3.521359E+02,3.268378E-02,2.830241E-02,3.211129E+02,2.252641E+02,1.350995E-02,1.812178E-02,5.680136E+02,6.111450E+02,2.381535E-02,4.901150E-02
05:40:00,3.676288E+02,7.655053E+01,1.565480E-02,6.258254E-03,2.900982E+02,1.243616E+02,1.236161E-02,1.018161E-02,7.538199E+02,4.284374E+02,3.206289E-02,3.482826E-02,8.312823E+02,5.391639E+02,3.532800E-02,4.383334E-02,5.315303E+02,3.366051E+02,2.262921E-02,2.753769E-02,2.073680E+02,1.699692E+02,8.843612E-03,1.390156E-02,8.198737E+02,3.806346E+02,3.487831E-02,3.097960E-02,3.500697E+02,2.466534E+02,1.490994E-02,2.008967E-02,6.263731E+02,6.499055E+02,2.658703E-02,5.279168E-02
05:50:00,3.810658E+02,8.560619E+01,1.642219E-02,7.062644E-03,3.042655E+02,1.434872E+02,1.311365E-02,1.185509E-02,7.955540E+02,4.534483E+02,3.422030E-02,3.727617E-02,8.832301E+02,5.761871E+02,3.795213E-02,4.735929E-02,5.609293E+02,3.885602E+02,2.414885E-02,3.208633E-02,2.232063E+02,1.946448E+02,9.615870E-03,1.607102E-02,8.583504E+02,4.080095E+02,3.693997E-02,3.356949E-02,3.768820E+02,2.673819E+02,1.621734E-02,2.200700E-02,6.816486E+02,6.871980E+02,2.922696E-02,5.645325E-02
06:00:00,3.934908E+02,9.416235E+01,1.714571E-02,7.828771E-03,3.173905E+02,1.629787E+02,1.382062E-02,1.356947E-02,8.349505E+02,4.777985E+02,3.627738E-02,3.967225E-02,9.325716E+02,6.110811E+02,4.046472E-02,5.072026E-02,5.884288E+02,4.407030E+02,2.558669E-02,3.668485E-02,2.378846E+02,2.197211E+02,1.033803E-02,1.828792E-02,8.945518E+02,4.338911E+02,3.890377E-02,3.604453E-02,4.019345E+02,2.872325E+02,1.744891E-02,2.385797E-02,7.339673E+02,7.235256E+02,3.174044E-02,6.003943E-02
06:10:00,3.910394E+02,1.017736E+02,1.732431E-02,8.570494E-03,3.198180E+02,1.826985E+02,1.417625E-02,1.538753E-02,8.481369E+02,4.989419E+02,3.757630E-02,4.198860E-02,9.542001E+02,6.412096E+02,4.227491E-02,5.395832E-02,5.976332E+02,4.930281E+02,2.648670E-02,4.151685E-02,2.482044E+02,2.450427E+02,1.101236E-02,2.063378E-02,9.006736E+02,4.561601E+02,3.990294E-02,3.839233E-02,4.192579E+02,3.048858E+02,1.859470E-02,2.566115E-02,7.727529E+02,7.553893E+02,3.424674E-02,6.355999E-02
06:20:00,3.876463E+02,1.098959E+02,1.743339E-02,9.364307E-03,3.210414E+02,2.036436E+02,1.444797E-02,1.736381E-02,8.589721E+02,5.296119E+02,3.858099E-02,4.506804E-02,9.727396E+02,6.835088E+02,4.365348E-02,5.815352E-02,6.042860E+02,5.485711E+02,2.717047E-02,4.675260E-02,2.568328E+02,2.722316E+02,1.157152E-02,2.320376E-02,9.041036E+02,4.847990E+02,4.062053E-02,4.125988E-02,4.342748E+02,3.267466E+02,1.954075E-02,2.781578E-02,8.137497E+02,8.041300E+02,3.649739E-02,6.841080E-02
06:30:00,3.832863E+02,1.163019E+02,1.751429E-02,1.002259E-02,3.210975E+02,2.228432E+02,1.468838E-02,1.921682E-02,8.654414E+02,5.534189E+02,3.953283E-02,4.763314E-02,9.851965E+02,7.142588E+02,4.498463E-02,6.146450E-02,6.084954E+02,5.978455E+02,2.782045E-02,5.152695E-02,2.635302E+02,2.968566E+02,1.207939E-02,2.559027E-02,9.046813E+02,5.063761E+02,4.132331E-02,4.358373E-02,4.454094E+02,3.437241E+02,2.039437E-02,2.959530E-02,8.420841E+02,8.410309E+02,3.847701E-02,7.237501E-02
