Time,ROOM_0BB94468:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_0BB94468:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_0BB94468:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_0BB94468:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_23047892:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_23047892:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_23047892:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_23047892:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_2EF2EAA1:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_2EF2EAA1:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_2EF2EAA1:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_2EF2EAA1:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_493C46C0:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_493C46C0:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_493C46C0:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_493C46C0:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_76BDFCB4:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_76BDFCB4:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_76BDFCB4:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_76BDFCB4:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_AC598DDF:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_AC598DDF:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_AC598DDF:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_AC598DDF:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_ACD4CC4D:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_ACD4CC4D:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_ACD4CC4D:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_ACD4CC4D:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_D69CF705:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_D69CF705:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_D69CF705:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_D69CF705:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_D7174B0E:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_D7174B0E:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_D7174B0E:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_D7174B0E:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_DA745308:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_DA745308:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_DA745308:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_DA745308:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_ECB15B3E:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_ECB15B3E:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_ECB15B3E:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_ECB15B3E:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_EDB489C9:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_EDB489C9:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_EDB489C9:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_EDB489C9:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_F1A4C2D0:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_F1A4C2D0:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_F1A4C2D0:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_F1A4C2D0:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_FE68BF79:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_FE68BF79:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_FE68BF79:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_FE68BF79:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
12:50:00,2.534042E+03,4.162775E+03,1.307841E-01,4.079258E-01,5.382895E+02,6.585848E+02,2.778013E-02,6.453746E-02,7.500138E+02,1.060983E+03,3.870857E-02,1.039684E-01,8.837993E+02,1.327863E+03,4.561268E-02,1.301213E-01,3.878480E+02,3.946079E+02,2.001638E-02,3.866883E-02,3.187944E+02,4.771452E+02,1.645253E-02,4.675607E-02,4.851635E+02,8.069328E+02,2.504013E-02,7.907253E-02,4.521932E+02,7.379191E+02,2.333872E-02,7.230962E-02,8.418150E+02,1.161283E+03,4.344725E-02,1.137977E-01,1.999710E+02,2.922462E+02,1.032101E-02,2.863714E-02,3.110286E+02,4.343709E+02,1.605197E-02,4.256498E-02,3.669867E+02,6.414273E+02,1.894120E-02,6.285392E-02,4.514652E+02,5.726114E+02,2.329958E-02,5.611165E-02,1.915343E+02,2.813752E+02,9.885579E-03,2.757175E-02
13:00:00,2.524593E+03,4.184934E+03,1.302964E-01,4.100973E-01,5.370410E+02,6.714462E+02,2.771570E-02,6.579780E-02,7.473308E+02,1.057004E+03,3.857010E-02,1.035785E-01,8.810753E+02,1.322817E+03,4.547209E-02,1.296268E-01,3.867697E+02,4.000872E+02,1.996073E-02,3.920579E-02,3.179847E+02,4.762303E+02,1.641074E-02,4.666641E-02,4.828901E+02,8.191933E+02,2.492280E-02,8.027397E-02,4.496205E+02,7.361575E+02,2.320594E-02,7.213701E-02,8.381302E+02,1.180350E+03,4.325707E-02,1.156662E-01,1.987232E+02,2.917963E+02,1.025661E-02,2.859305E-02,3.101094E+02,4.445723E+02,1.600453E-02,4.356464E-02,3.646283E+02,6.412076E+02,1.881948E-02,6.283240E-02,4.503228E+02,5.778345E+02,2.324062E-02,5.662347E-02,1.903786E+02,2.807651E+02,9.825932E-03,2.751197E-02
13:10:00,2.515407E+03,4.207228E+03,1.298223E-01,4.122821E-01,5.358351E+02,6.850743E+02,2.765346E-02,6.713326E-02,7.447320E+02,1.054210E+03,3.843597E-02,1.033048E-01,8.784361E+02,1.317773E+03,4.533588E-02,1.291326E-01,3.857302E+02,4.065421E+02,1.990708E-02,3.983835E-02,3.172048E+02,4.747565E+02,1.637049E-02,4.652199E-02,4.806870E+02,8.327575E+02,2.480909E-02,8.160317E-02,4.471249E+02,7.346001E+02,2.307713E-02,7.198441E-02,8.345533E+02,1.202228E+03,4.307246E-02,1.178102E-01,1.975178E+02,2.914052E+02,1.019439E-02,2.855473E-02,3.092214E+02,4.555011E+02,1.595870E-02,4.463557E-02,3.623400E+02,6.411691E+02,1.870137E-02,6.282863E-02,4.492202E+02,5.830930E+02,2.318372E-02,5.713876E-02,1.892629E+02,2.802659E+02,9.768348E-03,2.746305E-02
13:20:00,2.506473E+03,4.228743E+03,1.293612E-01,4.143904E-01,5.346695E+02,6.991371E+02,2.759330E-02,6.851133E-02,7.422136E+02,1.052341E+03,3.830599E-02,1.031217E-01,8.758777E+02,1.312519E+03,4.520384E-02,1.286178E-01,3.847272E+02,4.137036E+02,1.985532E-02,4.054015E-02,3.164528E+02,4.726593E+02,1.633168E-02,4.631648E-02,4.785508E+02,8.472753E+02,2.469884E-02,8.302580E-02,4.447028E+02,7.332134E+02,2.295212E-02,7.184854E-02,8.310797E+02,1.226347E+03,4.289318E-02,1.201738E-01,1.963522E+02,2.910798E+02,1.013423E-02,2.852285E-02,3.083630E+02,4.668920E+02,1.591440E-02,4.575178E-02,3.601185E+02,6.413171E+02,1.858672E-02,6.284314E-02,4.481553E+02,5.881396E+02,2.312875E-02,5.763328E-02,1.881848E+02,2.798778E+02,9.712704E-03,2.742503E-02
13:30:00,2.497783E+03,4.248678E+03,1.289127E-01,4.163438E-01,5.335422E+02,7.133073E+02,2.753513E-02,6.989990E-02,7.397719E+02,1.051187E+03,3.817997E-02,1.030087E-01,8.733968E+02,1.306932E+03,4.507580E-02,1.280703E-01,3.837586E+02,4.213243E+02,1.980533E-02,4.128693E-02,3.157270E+02,4.698933E+02,1.629422E-02,4.604542E-02,4.764786E+02,8.623905E+02,2.459188E-02,8.450696E-02,4.423508E+02,7.319669E+02,2.283073E-02,7.172641E-02,8.277050E+02,1.252148E+03,4.271901E-02,1.227021E-01,1.952243E+02,2.908210E+02,1.007602E-02,2.849749E-02,3.075327E+02,4.784842E+02,1.587154E-02,4.688771E-02,3.579608E+02,6.416441E+02,1.847535E-02,6.287518E-02,4.471259E+02,5.927332E+02,2.307563E-02,5.808340E-02,1.871423E+02,2.795948E+02,9.658893E-03,2.739730E-02
13:40:00,2.489326E+03,4.266340E+03,1.284762E-01,4.180745E-01,5.324515E+02,7.272780E+02,2.747884E-02,7.126891E-02,7.374036E+02,1.050575E+03,3.805774E-02,1.029487E-01,8.709901E+02,1.300863E+03,4.495159E-02,1.274756E-01,3.828228E+02,4.291642E+02,1.975703E-02,4.205518E-02,3.150262E+02,4.664201E+02,1.625805E-02,4.570507E-02,4.744675E+02,8.777613E+02,2.448809E-02,8.601316E-02,4.400659E+02,7.308326E+02,2.271280E-02,7.161526E-02,8.244252E+02,1.279107E+03,4.254973E-02,1.253440E-01,1.941321E+02,2.906256E+02,1.001965E-02,2.847834E-02,3.067290E+02,4.900288E+02,1.583006E-02,4.801897E-02,3.558642E+02,6.421328E+02,1.836714E-02,6.292308E-02,4.461306E+02,5.966613E+02,2.302426E-02,5.846830E-02,1.861333E+02,2.794067E+02,9.606817E-03,2.737887E-02
13:50:00,2.481096E+03,4.281183E+03,1.280514E-01,4.195290E-01,5.313958E+02,7.407628E+02,2.742435E-02,7.259030E-02,7.351055E+02,1.050364E+03,3.793914E-02,1.029280E-01,8.686545E+02,1.294224E+03,4.483105E-02,1.268250E-01,3.819179E+02,4.370021E+02,1.971033E-02,4.282323E-02,3.143489E+02,4.622108E+02,1.622310E-02,4.529259E-02,4.725151E+02,8.930726E+02,2.438732E-02,8.751351E-02,4.378453E+02,7.297841E+02,2.259819E-02,7.151252E-02,8.212367E+02,1.306750E+03,4.238517E-02,1.280528E-01,1.930739E+02,2.904870E+02,9.965029E-03,2.846476E-02,3.059507E+02,5.012971E+02,1.578990E-02,4.912314E-02,3.538262E+02,6.427598E+02,1.826195E-02,6.298452E-02,4.451675E+02,5.997472E+02,2.297455E-02,5.877068E-02,1.851563E+02,2.793004E+02,9.556389E-03,2.736846E-02
14:00:00,2.473083E+03,4.292691E+03,1.276379E-01,4.206565E-01,5.303735E+02,7.535180E+02,2.737159E-02,7.384019E-02,7.328749E+02,1.050439E+03,3.782401E-02,1.029354E-01,8.663873E+02,1.286933E+03,4.471403E-02,1.261105E-01,3.810425E+02,4.446430E+02,1.966515E-02,4.357197E-02,3.136940E+02,4.572465E+02,1.618930E-02,4.480612E-02,4.706188E+02,9.080525E+02,2.428945E-02,8.898138E-02,4.356865E+02,7.287963E+02,2.248677E-02,7.141573E-02,8.181358E+02,1.334661E+03,4.222513E-02,1.307878E-01,1.920480E+02,2.903964E+02,9.912080E-03,2.845588E-02,3.051967E+02,5.120907E+02,1.575098E-02,5.018079E-02,3.518444E+02,6.434969E+02,1.815967E-02,6.305676E-02,4.442353E+02,6.018430E+02,2.292644E-02,5.897602E-02,1.842096E+02,2.792614E+02,9.507530E-03,2.736465E-02
14:10:00,2.465280E+03,4.300433E+03,1.272352E-01,4.214151E-01,5.293831E+02,7.653096E+02,2.732048E-02,7.499564E-02,7.307089E+02,1.050673E+03,3.771222E-02,1.029584E-01,8.641858E+02,1.278880E+03,4.460041E-02,1.253213E-01,3.801952E+02,4.518936E+02,1.962142E-02,4.428246E-02,3.130604E+02,4.515275E+02,1.615660E-02,4.424571E-02,4.687766E+02,9.224332E+02,2.419437E-02,9.039052E-02,4.335870E+02,7.278174E+02,2.237841E-02,7.131982E-02,8.151195E+02,1.362428E+03,4.206945E-02,1.335087E-01,1.910529E+02,2.903217E+02,9.860722E-03,2.844857E-02,3.044658E+02,5.222406E+02,1.571326E-02,5.117536E-02,3.499167E+02,6.442750E+02,1.806017E-02,6.313301E-02,4.433325E+02,6.028810E+02,2.287985E-02,5.907772E-02,1.832919E+02,2.792570E+02,9.460165E-03,2.736421E-02
14:20:00,2.457680E+03,4.304223E+03,1.268429E-01,4.217864E-01,5.284234E+02,7.760611E+02,2.727095E-02,7.604916E-02,7.286052E+02,1.050723E+03,3.760365E-02,1.029633E-01,8.620475E+02,1.269642E+03,4.449006E-02,1.244162E-01,3.793747E+02,4.587818E+02,1.957907E-02,4.495743E-02,3.124472E+02,4.451344E+02,1.612495E-02,4.361923E-02,4.669863E+02,9.362555E+02,2.410196E-02,9.174495E-02,4.315445E+02,7.266286E+02,2.227299E-02,7.120332E-02,8.121845E+02,1.389869E+03,4.191797E-02,1.361976E-01,1.900874E+02,2.901765E+02,9.810886E-03,2.843434E-02,3.037572E+02,5.317882E+02,1.567669E-02,5.211091E-02,3.480409E+02,6.449173E+02,1.796336E-02,6.319595E-02,4.424580E+02,6.028125E+02,2.283472E-02,5.907097E-02,1.824019E+02,2.792077E+02,9.414229E-03,2.735938E-02
14:30:00,2.450276E+03,4.303818E+03,1.264608E-01,4.217466E-01,5.274932E+02,7.855996E+02,2.722294E-02,7.698382E-02,7.265613E+02,1.050691E+03,3.749816E-02,1.029602E-01,8.599702E+02,1.259345E+03,4.438284E-02,1.234071E-01,3.785798E+02,4.651755E+02,1.953805E-02,4.558394E-02,3.118534E+02,4.380479E+02,1.609430E-02,4.292481E-02,4.652459E+02,9.492451E+02,2.401214E-02,9.301776E-02,4.295570E+02,7.253022E+02,2.217041E-02,7.107335E-02,8.093280E+02,1.416689E+03,4.177054E-02,1.388257E-01,1.891500E+02,2.899779E+02,9.762506E-03,2.841488E-02,3.030698E+02,5.405540E+02,1.564121E-02,5.296984E-02,3.462153E+02,6.454549E+02,1.786913E-02,6.324863E-02,4.416105E+02,6.018019E+02,2.279098E-02,5.897192E-02,1.815384E+02,2.791224E+02,9.369660E-03,2.735102E-02
14:40:00,2.443062E+03,4.299110E+03,1.260885E-01,4.212851E-01,5.265912E+02,7.938221E+02,2.717639E-02,7.778951E-02,7.245750E+02,1.050583E+03,3.739564E-02,1.029495E-01,8.579515E+02,1.248063E+03,4.427866E-02,1.223015E-01,3.778095E+02,4.710389E+02,1.949830E-02,4.615849E-02,3.112782E+02,4.302786E+02,1.606462E-02,4.216349E-02,4.635537E+02,9.612517E+02,2.392480E-02,9.419426E-02,4.276224E+02,7.238379E+02,2.207056E-02,7.092986E-02,8.065473E+02,1.442664E+03,4.162702E-02,1.413710E-01,1.882397E+02,2.897199E+02,9.715523E-03,2.838960E-02,3.024029E+02,5.484412E+02,1.560679E-02,5.374268E-02,3.444379E+02,6.458723E+02,1.777739E-02,6.328952E-02,4.407890E+02,6.001220E+02,2.274858E-02,5.880728E-02,1.807002E+02,2.789898E+02,9.326400E-03,2.733803E-02
14:50:00,2.436032E+03,4.290105E+03,1.257257E-01,4.204025E-01,5.257163E+02,8.006887E+02,2.713124E-02,7.846234E-02,7.226442E+02,1.050379E+03,3.729599E-02,1.029295E-01,8.559894E+02,1.235816E+03,4.417739E-02,1.211014E-01,3.770627E+02,4.764742E+02,1.945975E-02,4.669108E-02,3.107208E+02,4.218663E+02,1.603585E-02,4.133915E-02,4.619080E+02,9.721895E+02,2.383986E-02,9.526601E-02,4.257389E+02,7.222221E+02,2.197335E-02,7.077152E-02,8.038398E+02,1.467653E+03,4.148728E-02,1.438197E-01,1.873554E+02,2.893943E+02,9.669880E-03,2.835770E-02,3.017556E+02,5.554034E+02,1.557338E-02,5.442488E-02,3.427071E+02,6.461476E+02,1.768806E-02,6.331650E-02,4.399924E+02,5.979575E+02,2.270747E-02,5.859515E-02,1.798864E+02,2.787990E+02,9.284396E-03,2.731933E-02
15:00:00,2.429180E+03,4.276871E+03,1.253720E-01,4.191055E-01,5.248677E+02,8.061832E+02,2.708744E-02,7.900071E-02,7.207670E+02,1.050057E+03,3.719911E-02,1.028980E-01,8.540819E+02,1.222653E+03,4.407894E-02,1.198115E-01,3.763385E+02,4.816493E+02,1.942238E-02,4.719817E-02,3.101804E+02,4.128725E+02,1.600796E-02,4.045784E-02,4.603070E+02,9.820111E+02,2.375723E-02,9.622838E-02,4.239047E+02,7.204452E+02,2.187868E-02,7.059740E-02,8.012029E+02,1.491513E+03,4.135119E-02,1.461577E-01,1.864960E+02,2.889941E+02,9.625526E-03,2.831848E-02,3.011271E+02,5.614165E+02,1.554095E-02,5.501408E-02,3.410214E+02,6.462581E+02,1.760106E-02,6.332732E-02,4.392198E+02,5.954580E+02,2.266759E-02,5.835021E-02,1.790959E+02,2.785403E+02,9.243599E-03,2.729398E-02
15:10:00,2.422499E+03,4.259448E+03,1.250272E-01,4.173981E-01,5.240441E+02,8.103099E+02,2.704494E-02,7.940506E-02,7.189414E+02,1.049574E+03,3.710489E-02,1.028507E-01,8.522271E+02,1.208616E+03,4.398322E-02,1.184360E-01,3.756359E+02,4.866975E+02,1.938612E-02,4.769283E-02,3.096565E+02,4.033578E+02,1.598092E-02,3.952548E-02,4.587492E+02,9.906379E+02,2.367683E-02,9.707369E-02,4.221181E+02,7.184888E+02,2.178647E-02,7.040569E-02,7.986344E+02,1.514103E+03,4.121862E-02,1.483713E-01,1.856607E+02,2.885460E+02,9.582411E-03,2.827457E-02,3.005168E+02,5.664552E+02,1.550945E-02,5.550778E-02,3.393791E+02,6.461910E+02,1.751629E-02,6.332074E-02,4.384703E+02,5.927743E+02,2.262891E-02,5.808722E-02,1.783280E+02,2.782188E+02,9.203962E-03,2.726248E-02
15:20:00,2.415986E+03,4.238008E+03,1.246910E-01,4.152970E-01,5.232449E+02,8.130249E+02,2.700369E-02,7.967106E-02,7.171656E+02,1.049146E+03,3.701324E-02,1.028088E-01,8.504232E+02,1.194186E+03,4.389012E-02,1.170219E-01,3.749542E+02,4.915368E+02,1.935093E-02,4.816703E-02,3.091483E+02,3.933590E+02,1.595469E-02,3.854569E-02,4.572332E+02,9.978152E+02,2.359858E-02,9.777695E-02,4.203776E+02,7.165331E+02,2.169663E-02,7.021404E-02,7.961319E+02,1.535172E+03,4.108946E-02,1.504358E-01,1.848484E+02,2.881289E+02,9.540489E-03,2.823369E-02,2.999240E+02,5.703675E+02,1.547886E-02,5.589112E-02,3.377788E+02,6.460657E+02,1.743370E-02,6.330846E-02,4.377429E+02,5.901058E+02,2.259137E-02,5.782573E-02,1.775816E+02,2.778947E+02,9.165442E-03,2.723073E-02
15:30:00,2.409633E+03,4.212960E+03,1.243632E-01,4.128424E-01,5.224689E+02,8.144517E+02,2.696364E-02,7.981083E-02,7.154381E+02,1.048503E+03,3.692408E-02,1.027457E-01,8.486684E+02,1.179296E+03,4.379955E-02,1.155628E-01,3.742925E+02,4.962476E+02,1.931678E-02,4.862864E-02,3.086552E+02,3.829857E+02,1.592925E-02,3.752920E-02,4.557575E+02,1.003674E+03,2.352242E-02,9.835102E-02,4.186815E+02,7.144688E+02,2.160909E-02,7.001176E-02,7.936935E+02,1.554647E+03,4.096361E-02,1.523441E-01,1.840585E+02,2.877144E+02,9.499717E-03,2.819307E-02,2.993481E+02,5.732742E+02,1.544913E-02,5.617592E-02,3.362192E+02,6.457988E+02,1.735320E-02,6.328230E-02,4.370369E+02,5.874398E+02,2.255493E-02,5.756448E-02,1.768562E+02,2.775423E+02,9.127997E-03,2.719619E-02
15:40:00,2.403438E+03,4.184737E+03,1.240434E-01,4.100767E-01,5.217155E+02,8.147058E+02,2.692476E-02,7.983570E-02,7.137571E+02,1.047401E+03,3.683732E-02,1.026377E-01,8.469612E+02,1.164025E+03,4.371144E-02,1.140664E-01,3.736501E+02,5.008285E+02,1.928363E-02,4.907752E-02,3.081767E+02,3.723658E+02,1.590455E-02,3.648855E-02,4.543208E+02,1.008301E+03,2.344827E-02,9.880432E-02,4.170285E+02,7.122625E+02,2.152378E-02,6.979556E-02,7.913170E+02,1.572428E+03,4.084095E-02,1.540864E-01,1.832900E+02,2.872965E+02,9.460054E-03,2.815213E-02,2.987884E+02,5.752668E+02,1.542025E-02,5.637115E-02,3.346989E+02,6.453585E+02,1.727473E-02,6.323916E-02,4.363515E+02,5.846090E+02,2.251956E-02,5.728709E-02,1.761507E+02,2.771571E+02,9.091588E-03,2.715845E-02
15:50:00,2.397394E+03,4.153869E+03,1.237315E-01,4.070518E-01,5.209839E+02,8.139008E+02,2.688700E-02,7.975677E-02,7.121211E+02,1.045677E+03,3.675288E-02,1.024688E-01,8.453000E+02,1.148515E+03,4.362571E-02,1.125465E-01,3.730263E+02,5.051573E+02,1.925144E-02,4.950169E-02,3.077123E+02,3.617280E+02,1.588058E-02,3.544614E-02,4.529219E+02,1.011757E+03,2.337607E-02,9.914302E-02,4.154171E+02,7.098973E+02,2.144061E-02,6.956380E-02,7.890004E+02,1.588373E+03,4.072139E-02,1.556488E-01,1.825422E+02,2.868711E+02,9.421460E-03,2.811044E-02,2.982444E+02,5.764306E+02,1.539217E-02,5.648516E-02,3.332167E+02,6.447247E+02,1.719823E-02,6.317704E-02,4.356860E+02,5.814356E+02,2.248521E-02,5.697612E-02,1.754647E+02,2.767353E+02,9.056180E-03,2.711711E-02
16:00:00,2.391498E+03,4.120989E+03,1.234272E-01,4.038297E-01,5.202732E+02,8.121766E+02,2.685032E-02,7.958779E-02,7.105286E+02,1.043207E+03,3.667069E-02,1.022267E-01,8.436833E+02,1.132938E+03,4.354227E-02,1.110200E-01,3.724205E+02,5.090475E+02,1.922017E-02,4.988289E-02,3.072613E+02,3.513604E+02,1.585731E-02,3.443022E-02,4.515594E+02,1.014123E+03,2.330575E-02,9.937483E-02,4.138461E+02,7.073535E+02,2.135953E-02,6.931453E-02,7.867420E+02,1.602354E+03,4.060483E-02,1.570188E-01,1.818145E+02,2.864326E+02,9.383900E-03,2.806747E-02,2.977155E+02,5.768711E+02,1.536488E-02,5.652831E-02,3.317714E+02,6.438828E+02,1.712364E-02,6.309454E-02,4.350396E+02,5.778628E+02,2.245185E-02,5.662602E-02,1.747973E+02,2.762726E+02,9.021736E-03,2.707177E-02
16:10:00,2.385745E+03,4.086934E+03,1.231303E-01,4.004925E-01,5.195827E+02,8.097161E+02,2.681469E-02,7.934665E-02,7.089782E+02,1.039914E+03,3.659068E-02,1.019041E-01,8.421096E+02,1.117474E+03,4.346105E-02,1.095047E-01,3.718319E+02,5.123871E+02,1.918979E-02,5.021012E-02,3.068234E+02,3.415427E+02,1.583471E-02,3.346819E-02,4.502323E+02,1.015533E+03,2.323726E-02,9.951293E-02,4.123143E+02,7.046133E+02,2.128046E-02,6.904601E-02,7.845400E+02,1.614268E+03,4.049118E-02,1.581861E-01,1.811061E+02,2.859662E+02,9.347338E-03,2.802177E-02,2.972013E+02,5.767190E+02,1.533834E-02,5.651339E-02,3.303618E+02,6.428151E+02,1.705088E-02,6.298991E-02,4.344117E+02,5.739188E+02,2.241945E-02,5.623954E-02,1.741481E+02,2.757510E+02,8.988224E-03,2.702066E-02
16:20:00,2.380130E+03,4.052648E+03,1.228405E-01,3.971326E-01,5.189119E+02,8.067815E+02,2.678006E-02,7.905907E-02,7.074687E+02,1.035844E+03,3.651277E-02,1.015052E-01,8.405776E+02,1.102485E+03,4.338198E-02,1.080360E-01,3.712600E+02,5.150822E+02,1.916027E-02,5.047421E-02,3.063981E+02,3.325010E+02,1.581276E-02,3.258220E-02,4.489394E+02,1.016112E+03,2.317053E-02,9.956961E-02,4.108203E+02,7.017691E+02,2.120335E-02,6.876730E-02,7.823925E+02,1.624172E+03,4.038035E-02,1.591566E-01,1.804164E+02,2.854596E+02,9.311741E-03,2.797213E-02,2.967012E+02,5.761106E+02,1.531253E-02,5.645375E-02,3.289869E+02,6.416082E+02,1.697992E-02,6.287164E-02,4.338017E+02,5.696659E+02,2.238797E-02,5.582278E-02,1.735162E+02,2.751929E+02,8.955613E-03,2.696597E-02
