Time,ROOM_4551A1BE:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_4551A1BE:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_4551A1BE:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_4551A1BE:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_5245B8FB:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_5245B8FB:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_5245B8FB:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_5245B8FB:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_6BDAFD1B:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_6BDAFD1B:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_6BDAFD1B:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_6BDAFD1B:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_BC2FAB81:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_BC2FAB81:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_BC2FAB81:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_BC2FAB81:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_CF1F3D8B:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_CF1F3D8B:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_CF1F3D8B:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_CF1F3D8B:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_F2BB9F6E:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_F2BB9F6E:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_F2BB9F6E:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_F2BB9F6E:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:10:00,2.639058E+01,2.077011E+02,1.061061E-03,1.602525E-02,2.371049E+02,2.015109E+02,9.527344E-03,1.554894E-02,5.913040E+02,4.752273E+02,2.376053E-02,3.666877E-02,2.500520E+02,4.661815E+01,1.004395E-02,3.597684E-03,2.897026E+02,3.103835E+02,1.164143E-02,2.394918E-02,3.804869E+01,2.108202E+02,1.529493E-03,1.626601E-02
00:20:00,3.830732E+01,2.124105E+02,1.539988E-03,1.638865E-02,2.457811E+02,2.032438E+02,9.875749E-03,1.568271E-02,6.085673E+02,4.784869E+02,2.445373E-02,3.692043E-02,2.562685E+02,4.749987E+01,1.029346E-02,3.665738E-03,3.013732E+02,3.125208E+02,1.211016E-02,2.411416E-02,5.182484E+01,2.150314E+02,2.083139E-03,1.659096E-02
00:30:00,5.182531E+01,2.164635E+02,2.083262E-03,1.670138E-02,2.537693E+02,2.044226E+02,1.019663E-02,1.577369E-02,6.246779E+02,4.808408E+02,2.510089E-02,3.710213E-02,2.617000E+02,4.811324E+01,1.051165E-02,3.713072E-03,3.121006E+02,3.139476E+02,1.254110E-02,2.422428E-02,6.559782E+01,2.185889E+02,2.636333E-03,1.686547E-02
00:40:00,6.455330E+01,2.199606E+02,2.594365E-03,1.697121E-02,2.613818E+02,2.051465E+02,1.050245E-02,1.582955E-02,6.394036E+02,4.824665E+02,2.569247E-02,3.722761E-02,2.664621E+02,4.849603E+01,1.070299E-02,3.742607E-03,3.221406E+02,3.147953E+02,1.294444E-02,2.428970E-02,7.545975E+01,2.215967E+02,3.032638E-03,1.709755E-02
00:50:00,7.417859E+01,2.229878E+02,2.981165E-03,1.720478E-02,2.686364E+02,2.054977E+02,1.079391E-02,1.585664E-02,6.531338E+02,4.835051E+02,2.624406E-02,3.730775E-02,2.706261E+02,4.868240E+01,1.087029E-02,3.756981E-03,3.317048E+02,3.151715E+02,1.332869E-02,2.431872E-02,8.558666E+01,2.241435E+02,3.439591E-03,1.729404E-02
01:00:00,8.396164E+01,2.256184E+02,3.374304E-03,1.740774E-02,2.755054E+02,2.055446E+02,1.106990E-02,1.586024E-02,6.661074E+02,4.840695E+02,2.676528E-02,3.735128E-02,2.742852E+02,4.870268E+01,1.101731E-02,3.758538E-03,3.407753E+02,3.151641E+02,1.369312E-02,2.431812E-02,9.401283E+01,2.263039E+02,3.778185E-03,1.746072E-02
01:10:00,9.207231E+01,2.282391E+02,3.700225E-03,1.760992E-02,2.819407E+02,2.055642E+02,1.132848E-02,1.586173E-02,6.781632E+02,4.848788E+02,2.724964E-02,3.741370E-02,2.775148E+02,4.863801E+01,1.114707E-02,3.753539E-03,3.493347E+02,3.151921E+02,1.403703E-02,2.432025E-02,1.014529E+02,2.284402E+02,4.077145E-03,1.762553E-02
01:20:00,9.937879E+01,2.306016E+02,3.993821E-03,1.779218E-02,2.879303E+02,2.054065E+02,1.156914E-02,1.584954E-02,6.893225E+02,4.854370E+02,2.769798E-02,3.745674E-02,2.803758E+02,4.846974E+01,1.126202E-02,3.740545E-03,3.573721E+02,3.149997E+02,1.435997E-02,2.430538E-02,1.081685E+02,2.303284E+02,4.346986E-03,1.777119E-02
01:30:00,1.060070E+02,2.327450E+02,4.260161E-03,1.795753E-02,2.934974E+02,2.051082E+02,1.179283E-02,1.582650E-02,6.995651E+02,4.857962E+02,2.810948E-02,3.748442E-02,2.829221E+02,4.821771E+01,1.136433E-02,3.721088E-03,3.648900E+02,3.146314E+02,1.466204E-02,2.427693E-02,1.142776E+02,2.320081E+02,4.592457E-03,1.790076E-02
01:40:00,1.121030E+02,2.347036E+02,4.505110E-03,1.810864E-02,2.986681E+02,2.047000E+02,1.200059E-02,1.579499E-02,7.091279E+02,4.860008E+02,2.849366E-02,3.750018E-02,2.851997E+02,4.789902E+01,1.145583E-02,3.696488E-03,3.719216E+02,3.141251E+02,1.494458E-02,2.423784E-02,1.199051E+02,2.335136E+02,4.818576E-03,1.801691E-02
01:50:00,1.177722E+02,2.365067E+02,4.732910E-03,1.824773E-02,3.034604E+02,2.042075E+02,1.219314E-02,1.575697E-02,7.181069E+02,4.860880E+02,2.885441E-02,3.750689E-02,2.872592E+02,4.752836E+01,1.153858E-02,3.667877E-03,3.784995E+02,3.135125E+02,1.520888E-02,2.419056E-02,1.251385E+02,2.348739E+02,5.028857E-03,1.812185E-02
02:00:00,1.230933E+02,2.381783E+02,4.946721E-03,1.837670E-02,3.078860E+02,2.036518E+02,1.237096E-02,1.571409E-02,7.265891E+02,4.860880E+02,2.919520E-02,3.750687E-02,2.891227E+02,4.711824E+01,1.161345E-02,3.636222E-03,3.846722E+02,3.128196E+02,1.545690E-02,2.413708E-02,1.301055E+02,2.361130E+02,5.228434E-03,1.821744E-02
02:10:00,1.282865E+02,2.397273E+02,5.155391E-03,1.849619E-02,3.120073E+02,2.030349E+02,1.253654E-02,1.566648E-02,7.346731E+02,4.859884E+02,2.952001E-02,3.749918E-02,2.908174E+02,4.666843E+01,1.168154E-02,3.601505E-03,3.904251E+02,3.120481E+02,1.568806E-02,2.407755E-02,1.348915E+02,2.372392E+02,5.420742E-03,1.830432E-02
02:20:00,1.331982E+02,2.411704E+02,5.352756E-03,1.860753E-02,3.158594E+02,2.023703E+02,1.269132E-02,1.561519E-02,7.424806E+02,4.858081E+02,2.983372E-02,3.748526E-02,2.923671E+02,4.618752E+01,1.174380E-02,3.564388E-03,3.957428E+02,3.112148E+02,1.590172E-02,2.401325E-02,1.394343E+02,2.382689E+02,5.603280E-03,1.838376E-02
02:30:00,1.379009E+02,2.425220E+02,5.541719E-03,1.871181E-02,3.194831E+02,2.016692E+02,1.283692E-02,1.556109E-02,7.501633E+02,4.855622E+02,3.014244E-02,3.746628E-02,2.937920E+02,4.568275E+01,1.180104E-02,3.525428E-03,4.007251E+02,3.103335E+02,1.610190E-02,2.394524E-02,1.437653E+02,2.392162E+02,5.777306E-03,1.845684E-02
02:40:00,1.423938E+02,2.437937E+02,5.722254E-03,1.880992E-02,3.229164E+02,2.009408E+02,1.297487E-02,1.550489E-02,7.576353E+02,4.852634E+02,3.044271E-02,3.744321E-02,2.951090E+02,4.516030E+01,1.185395E-02,3.485106E-03,4.054158E+02,3.094155E+02,1.629037E-02,2.387440E-02,1.479829E+02,2.400923E+02,5.946778E-03,1.852443E-02
02:50:00,1.467256E+02,2.449951E+02,5.896318E-03,1.890260E-02,3.262028E+02,2.001928E+02,1.310692E-02,1.544717E-02,7.649158E+02,4.849222E+02,3.073528E-02,3.741688E-02,2.963325E+02,4.462553E+01,1.190311E-02,3.443833E-03,4.098639E+02,3.084702E+02,1.646910E-02,2.380145E-02,1.521392E+02,2.409065E+02,6.113791E-03,1.858724E-02
03:00:00,1.510097E+02,2.461340E+02,6.068468E-03,1.899047E-02,3.294066E+02,1.994315E+02,1.323566E-02,1.538842E-02,7.720090E+02,4.845474E+02,3.102032E-02,3.738795E-02,2.974745E+02,4.408323E+01,1.194899E-02,3.401979E-03,4.141165E+02,3.075053E+02,1.663997E-02,2.372701E-02,1.562517E+02,2.416666E+02,6.279051E-03,1.864588E-02
03:10:00,1.552206E+02,2.472096E+02,6.237679E-03,1.907345E-02,3.325003E+02,1.986467E+02,1.335999E-02,1.532786E-02,7.789244E+02,4.841096E+02,3.129821E-02,3.735417E-02,2.985452E+02,4.352672E+01,1.199200E-02,3.359028E-03,4.182329E+02,3.065080E+02,1.680539E-02,2.365005E-02,1.603048E+02,2.423711E+02,6.441923E-03,1.870024E-02
03:20:00,1.593676E+02,2.482265E+02,6.404323E-03,1.915191E-02,3.354950E+02,1.978422E+02,1.348033E-02,1.526579E-02,7.856700E+02,4.836138E+02,3.156928E-02,3.731592E-02,2.995530E+02,4.295794E+01,1.203249E-02,3.315131E-03,4.222873E+02,3.054830E+02,1.696831E-02,2.357096E-02,1.643118E+02,2.430248E+02,6.602944E-03,1.875067E-02
03:30:00,1.634616E+02,2.491885E+02,6.568842E-03,1.922612E-02,3.383946E+02,1.970212E+02,1.359685E-02,1.520243E-02,7.922531E+02,4.830642E+02,3.183382E-02,3.727350E-02,3.005051E+02,4.237854E+01,1.207074E-02,3.270414E-03,4.262352E+02,3.044339E+02,1.712696E-02,2.349001E-02,1.682965E+02,2.436311E+02,6.763071E-03,1.879745E-02
03:40:00,1.675213E+02,2.500990E+02,6.731981E-03,1.929637E-02,3.412049E+02,1.961862E+02,1.370978E-02,1.513800E-02,7.986802E+02,4.824643E+02,3.209208E-02,3.722721E-02,3.014077E+02,4.178993E+01,1.210700E-02,3.224985E-03,4.300845E+02,3.033642E+02,1.728165E-02,2.340747E-02,1.721843E+02,2.441933E+02,6.919305E-03,1.884082E-02
03:50:00,1.715355E+02,2.509612E+02,6.893295E-03,1.936289E-02,3.439310E+02,1.953394E+02,1.381933E-02,1.507266E-02,8.049570E+02,4.818174E+02,3.234431E-02,3.717729E-02,3.022657E+02,4.119335E+01,1.214147E-02,3.178940E-03,4.338361E+02,3.022766E+02,1.743241E-02,2.332355E-02,1.759688E+02,2.447144E+02,7.071387E-03,1.888102E-02
04:00:00,1.754446E+02,2.517778E+02,7.050387E-03,1.942589E-02,3.465773E+02,1.944826E+02,1.392567E-02,1.500655E-02,8.110889E+02,4.811265E+02,3.259071E-02,3.712398E-02,3.030836E+02,4.058961E+01,1.217433E-02,3.132343E-03,4.374939E+02,3.011734E+02,1.757941E-02,2.323843E-02,1.796448E+02,2.451993E+02,7.219109E-03,1.891843E-02
04:10:00,1.792495E+02,2.525613E+02,7.203288E-03,1.948634E-02,3.491478E+02,1.936320E+02,1.402896E-02,1.494091E-02,8.170810E+02,4.804279E+02,3.283150E-02,3.707007E-02,3.038652E+02,3.998994E+01,1.220572E-02,3.086059E-03,4.410615E+02,3.000752E+02,1.772277E-02,2.315368E-02,1.832123E+02,2.456576E+02,7.362472E-03,1.895379E-02
04:20:00,1.829474E+02,2.533145E+02,7.351893E-03,1.954445E-02,3.516462E+02,1.927883E+02,1.412936E-02,1.487581E-02,8.229379E+02,4.797243E+02,3.306685E-02,3.701578E-02,3.046135E+02,3.939655E+01,1.223578E-02,3.040260E-03,4.445421E+02,2.989830E+02,1.786264E-02,2.306941E-02,1.866718E+02,2.460914E+02,7.501493E-03,1.898726E-02
04:30:00,1.865386E+02,2.540394E+02,7.496208E-03,1.960038E-02,3.540761E+02,1.919545E+02,1.422700E-02,1.481147E-02,8.286639E+02,4.790213E+02,3.329694E-02,3.696153E-02,3.053313E+02,3.881140E+01,1.226462E-02,2.995098E-03,4.479388E+02,2.979007E+02,1.799914E-02,2.298590E-02,1.900242E+02,2.465034E+02,7.636212E-03,1.901904E-02
04:40:00,1.900187E+02,2.553865E+02,7.636056E-03,1.970431E-02,3.564375E+02,1.917303E+02,1.432188E-02,1.479417E-02,8.342558E+02,4.810954E+02,3.352164E-02,3.712157E-02,3.060204E+02,3.860737E+01,1.229230E-02,2.979348E-03,4.512503E+02,2.973127E+02,1.813221E-02,2.294053E-02,1.932665E+02,2.471389E+02,7.766505E-03,1.906808E-02
04:50:00,1.933890E+02,2.579582E+02,7.771495E-03,1.990273E-02,3.587335E+02,1.925361E+02,1.441415E-02,1.485635E-02,8.397183E+02,4.888766E+02,3.374114E-02,3.772200E-02,3.066828E+02,3.921357E+01,1.231891E-02,3.026131E-03,4.544796E+02,2.973204E+02,1.826198E-02,2.294112E-02,1.964004E+02,2.480704E+02,7.892443E-03,1.913995E-02
05:00:00,1.966522E+02,2.623777E+02,7.902631E-03,2.024373E-02,3.609677E+02,1.948060E+02,1.450392E-02,1.503152E-02,8.450575E+02,5.057816E+02,3.395569E-02,3.902650E-02,3.073205E+02,4.112454E+01,1.234453E-02,3.173621E-03,4.576310E+02,2.980698E+02,1.838861E-02,2.299896E-02,1.994287E+02,2.494123E+02,8.014138E-03,1.924348E-02
05:10:00,2.636109E+02,3.019655E+02,1.073440E-02,2.352598E-02,4.124650E+02,2.223885E+02,1.680385E-02,1.733480E-02,9.742708E+02,5.930199E+02,3.966610E-02,4.624018E-02,3.280294E+02,5.215379E+01,1.336621E-02,4.082776E-03,5.325822E+02,3.347273E+02,2.169340E-02,2.607006E-02,2.615629E+02,2.821373E+02,1.065018E-02,2.197203E-02
05:20:00,2.735531E+02,3.200108E+02,1.128450E-02,2.531742E-02,4.316482E+02,2.369170E+02,1.785791E-02,1.876100E-02,9.994487E+02,6.460022E+02,4.126987E-02,5.120234E-02,3.430932E+02,6.295599E+01,1.420935E-02,5.029341E-03,5.527828E+02,3.479725E+02,2.284906E-02,2.750471E-02,2.728581E+02,2.939966E+02,1.126139E-02,2.323663E-02
05:30:00,3.232822E+02,3.548525E+02,1.357811E-02,2.851657E-02,4.706133E+02,2.620954E+02,1.977861E-02,2.107871E-02,1.089829E+03,7.378886E+02,4.572982E-02,5.942346E-02,3.603198E+02,7.690765E+01,1.514682E-02,6.239420E-03,6.077828E+02,3.775901E+02,2.552926E-02,3.030988E-02,3.193815E+02,3.203175E+02,1.341636E-02,2.571301E-02
05:40:00,3.591408E+02,3.855877E+02,1.526612E-02,3.137690E-02,5.015060E+02,2.846045E+02,2.134706E-02,2.317608E-02,1.157972E+03,8.287933E+02,4.921876E-02,6.758053E-02,3.748771E+02,9.122880E+01,1.596772E-02,7.482360E-03,6.499397E+02,4.027398E+02,2.764878E-02,3.274310E-02,3.534709E+02,3.425439E+02,1.502853E-02,2.784859E-02
05:50:00,3.927707E+02,4.149885E+02,1.685857E-02,3.413430E-02,5.300663E+02,3.061798E+02,2.281484E-02,2.520096E-02,1.221934E+03,9.220736E+02,5.252812E-02,7.597310E-02,3.880709E+02,1.059383E+02,1.672934E-02,8.762407E-03,6.891637E+02,4.270546E+02,2.964193E-02,3.510896E-02,3.853518E+02,3.639640E+02,1.654587E-02,2.991899E-02
06:00:00,4.243909E+02,4.425538E+02,1.836491E-02,3.675089E-02,5.568423E+02,3.264797E+02,2.420584E-02,2.712763E-02,1.282723E+03,1.014555E+03,5.570178E-02,8.435780E-02,4.001854E+02,1.205624E+02,1.744406E-02,1.004319E-02,7.261092E+02,4.507898E+02,3.153720E-02,3.742986E-02,4.153126E+02,3.848350E+02,1.798088E-02,3.194652E-02
06:10:00,4.488403E+02,4.663749E+02,1.990535E-02,3.924591E-02,5.665533E+02,3.438255E+02,2.510806E-02,2.893784E-02,1.302261E+03,1.105469E+03,5.768742E-02,9.306483E-02,3.964044E+02,1.348030E+02,1.755977E-02,1.135539E-02,7.422134E+02,4.715698E+02,3.289171E-02,3.968514E-02,4.380547E+02,4.031150E+02,1.942772E-02,3.392207E-02
06:20:00,4.741578E+02,4.969982E+02,2.130231E-02,4.228966E-02,5.737586E+02,3.651912E+02,2.579271E-02,3.108213E-02,1.318558E+03,1.209986E+03,5.917791E-02,1.030532E-01,3.916487E+02,1.491013E+02,1.761542E-02,1.271519E-02,7.560374E+02,5.012806E+02,3.396706E-02,4.265886E-02,4.605930E+02,4.292520E+02,2.069913E-02,3.652758E-02
06:30:00,4.928326E+02,5.195045E+02,2.255309E-02,4.470641E-02,5.785910E+02,3.813026E+02,2.645009E-02,3.281931E-02,1.328200E+03,1.298672E+03,6.063265E-02,1.118612E-01,3.859230E+02,1.619677E+02,1.763468E-02,1.396765E-02,7.652681E+02,5.244890E+02,3.497350E-02,4.514552E-02,4.776715E+02,4.495275E+02,2.186151E-02,3.869312E-02
06:40:00,5.107732E+02,5.421613E+02,2.371149E-02,4.711973E-02,5.820075E+02,3.974614E+02,2.700650E-02,3.454972E-02,1.335978E+03,1.387970E+03,6.190650E-02,1.207375E-01,3.795163E+02,1.745328E+02,1.761038E-02,1.519744E-02,7.731682E+02,5.494466E+02,3.586329E-02,4.776672E-02,4.937387E+02,4.712793E+02,2.292417E-02,4.097075E-02
06:50:00,5.268177E+02,5.636174E+02,2.477142E-02,4.942645E-02,5.842096E+02,4.128848E+02,2.749614E-02,3.621449E-02,1.341378E+03,1.475426E+03,6.305198E-02,1.294932E-01,3.725449E+02,1.866956E+02,1.755357E-02,1.639736E-02,7.793684E+02,5.747362E+02,3.666103E-02,5.041539E-02,5.080622E+02,4.931180E+02,2.389562E-02,4.325397E-02
07:00:00,5.414404E+02,5.840444E+02,2.575655E-02,5.164228E-02,5.853991E+02,4.276336E+02,2.793098E-02,3.781940E-02,1.344829E+03,1.560590E+03,6.409387E-02,1.380886E-01,3.651130E+02,1.983630E+02,1.747038E-02,1.755914E-02,7.841961E+02,6.002754E+02,3.738520E-02,5.308619E-02,5.210389E+02,5.150105E+02,2.479609E-02,4.554169E-02
07:10:00,5.486480E+02,6.105675E+02,2.663382E-02,5.495543E-02,5.908968E+02,4.466748E+02,2.868758E-02,4.021098E-02,1.356894E+03,1.657292E+03,6.586563E-02,1.492136E-01,3.669096E+02,2.118083E+02,1.781204E-02,1.907696E-02,7.914809E+02,6.329807E+02,3.842251E-02,5.698991E-02,5.279547E+02,5.435713E+02,2.563007E-02,4.893861E-02
