Time,ROOM_123E4ED7:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_123E4ED7:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_123E4ED7:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_123E4ED7:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_29CCD222:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_29CCD222:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_29CCD222:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_29CCD222:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_2D440776:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_2D440776:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_2D440776:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_2D440776:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_605D1C81:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_605D1C81:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_605D1C81:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_605D1C81:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_6D372D36:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_6D372D36:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_6D372D36:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_6D372D36:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_7F8DA5DF:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_7F8DA5DF:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_7F8DA5DF:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_7F8DA5DF:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_91ED6DCF:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_91ED6DCF:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_91ED6DCF:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_91ED6DCF:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_97011B0B:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_97011B0B:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_97011B0B:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_97011B0B:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_9BB8AE6D:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_9BB8AE6D:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_9BB8AE6D:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_9BB8AE6D:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_ADE91DED:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_ADE91DED:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_ADE91DED:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_ADE91DED:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_AE88A846:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_AE88A846:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_AE88A846:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_AE88A846:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_C7B3DA76:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_C7B3DA76:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_C7B3DA76:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_C7B3DA76:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_D27E9E6E:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_D27E9E6E:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_D27E9E6E:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_D27E9E6E:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_DABAC803:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_DABAC803:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_DABAC803:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_DABAC803:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_E4EA3CC4:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_E4EA3CC4:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_E4EA3CC4:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_E4EA3CC4:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
19:40:00,4.306935E+02,8.763466E+02,2.222823E-02,8.587308E-02,6.818514E+02,5.312108E+02,3.518497E-02,5.205477E-02,6.704175E+02,5.981374E+02,3.459455E-02,5.861274E-02,5.463551E+02,4.295303E+02,2.819194E-02,4.209050E-02,6.902183E+02,5.405961E+02,3.561636E-02,5.297446E-02,1.403156E+03,1.116237E+03,7.239982E-02,1.093844E-01,1.776413E+02,2.061078E+02,9.167484E-03,2.019631E-02,4.453921E+01,1.292660E+02,2.298855E-03,1.266632E-02,4.881414E+02,2.687494E+02,2.518340E-02,2.633570E-02,7.389043E+02,9.235603E+02,3.812983E-02,9.050094E-02,9.311777E+02,1.018063E+03,4.805033E-02,9.976184E-02,1.481051E+03,1.179782E+03,7.641917E-02,1.156106E-01,8.495889E+02,9.132330E+02,4.384187E-02,8.948966E-02,4.477844E+02,3.244644E+02,2.310509E-02,3.179500E-02,8.716432E+02,6.473435E+02,4.497163E-02,6.343548E-02
19:50:00,4.297286E+02,8.549927E+02,2.217833E-02,8.378066E-02,6.811602E+02,5.241316E+02,3.514907E-02,5.136107E-02,6.697792E+02,5.871864E+02,3.456140E-02,5.753966E-02,5.458964E+02,4.185659E+02,2.816812E-02,4.101610E-02,6.895219E+02,5.337486E+02,3.558018E-02,5.230348E-02,1.402086E+03,1.091810E+03,7.234412E-02,1.069908E-01,1.773877E+02,2.025000E+02,9.154349E-03,1.984279E-02,4.436152E+01,1.276711E+02,2.289684E-03,1.251005E-02,4.879200E+02,2.583832E+02,2.517193E-02,2.531989E-02,7.380614E+02,8.951838E+02,3.808606E-02,8.772036E-02,9.302380E+02,9.831926E+02,4.800151E-02,9.634494E-02,1.479920E+03,1.154893E+03,7.636034E-02,1.131718E-01,8.486245E+02,8.983102E+02,4.379180E-02,8.802739E-02,4.474312E+02,3.184028E+02,2.308675E-02,3.120102E-02,8.711303E+02,6.298444E+02,4.494497E-02,6.172079E-02
20:00:00,4.287887E+02,8.371138E+02,2.212974E-02,8.202878E-02,6.804829E+02,5.174163E+02,3.511401E-02,5.070304E-02,6.691540E+02,5.771409E+02,3.452904E-02,5.655531E-02,5.454473E+02,4.090609E+02,2.814488E-02,4.008471E-02,6.888393E+02,5.273691E+02,3.554485E-02,5.167835E-02,1.401034E+03,1.070322E+03,7.228969E-02,1.048852E-01,1.771406E+02,1.991029E+02,9.141570E-03,1.950992E-02,4.418927E+01,1.260941E+02,2.280793E-03,1.235552E-02,4.877026E+02,2.496619E+02,2.516073E-02,2.446529E-02,7.372354E+02,8.716440E+02,3.804329E-02,8.541377E-02,9.293162E+02,9.548891E+02,4.795378E-02,9.357156E-02,1.478809E+03,1.132502E+03,7.630290E-02,1.109778E-01,8.476798E+02,8.845757E+02,4.374288E-02,8.668157E-02,4.470853E+02,3.128506E+02,2.306887E-02,3.065697E-02,8.706268E+02,6.144220E+02,4.491896E-02,6.020957E-02
20:10:00,4.278730E+02,8.223425E+02,2.208242E-02,8.058143E-02,6.798212E+02,5.111408E+02,3.507981E-02,5.008810E-02,6.685434E+02,5.680178E+02,3.449749E-02,5.566135E-02,5.450087E+02,4.010107E+02,2.812223E-02,3.929590E-02,6.881725E+02,5.214528E+02,3.551039E-02,5.109862E-02,1.400005E+03,1.051773E+03,7.223655E-02,1.030676E-01,1.769001E+02,1.959533E+02,9.129139E-03,1.920130E-02,4.402220E+01,1.245746E+02,2.272170E-03,1.220663E-02,4.874896E+02,2.425938E+02,2.514974E-02,2.377270E-02,7.364282E+02,8.523459E+02,3.800156E-02,8.352285E-02,9.284151E+02,9.323822E+02,4.790720E-02,9.136622E-02,1.477724E+03,1.112433E+03,7.624686E-02,1.090112E-01,8.467566E+02,8.719870E+02,4.369515E-02,8.544803E-02,4.467477E+02,3.078036E+02,2.305144E-02,3.016242E-02,8.701347E+02,6.007824E+02,4.489357E-02,5.887306E-02
20:20:00,4.269794E+02,8.097061E+02,2.203626E-02,7.934328E-02,6.791747E+02,5.053811E+02,3.504642E-02,4.952371E-02,6.679470E+02,5.598004E+02,3.446670E-02,5.485615E-02,5.445804E+02,3.941001E+02,2.810013E-02,3.861875E-02,6.875213E+02,5.160236E+02,3.547676E-02,5.056662E-02,1.399000E+03,1.035543E+03,7.218464E-02,1.014773E-01,1.766656E+02,1.930790E+02,9.117031E-03,1.891966E-02,4.385989E+01,1.231426E+02,2.263792E-03,1.206632E-02,4.872808E+02,2.367164E+02,2.513897E-02,2.319680E-02,7.356395E+02,8.359622E+02,3.796081E-02,8.191750E-02,9.275344E+02,9.137102E+02,4.786171E-02,8.953668E-02,1.476664E+03,1.094536E+03,7.619212E-02,1.072575E-01,8.458543E+02,8.604967E+02,4.364854E-02,8.432211E-02,4.464182E+02,3.032661E+02,2.303443E-02,2.971781E-02,8.696537E+02,5.887272E+02,4.486875E-02,5.769180E-02
20:30:00,4.261068E+02,7.985492E+02,2.199119E-02,7.825009E-02,6.785433E+02,5.000564E+02,3.501382E-02,4.900195E-02,6.673647E+02,5.522196E+02,3.443663E-02,5.411333E-02,5.441622E+02,3.879465E+02,2.807854E-02,3.801579E-02,6.868853E+02,5.109534E+02,3.544392E-02,5.006980E-02,1.398017E+03,1.020761E+03,7.213392E-02,1.000288E-01,1.764371E+02,1.904308E+02,9.105232E-03,1.866017E-02,4.370205E+01,1.218133E+02,2.255646E-03,1.193607E-02,4.870764E+02,2.315968E+02,2.512841E-02,2.269516E-02,7.348690E+02,8.214601E+02,3.792102E-02,8.049653E-02,9.266740E+02,8.974541E+02,4.781729E-02,8.794385E-02,1.475628E+03,1.078125E+03,7.613866E-02,1.056495E-01,8.449727E+02,8.497876E+02,4.360301E-02,8.327275E-02,4.460965E+02,2.990714E+02,2.301782E-02,2.930677E-02,8.691836E+02,5.777760E+02,4.484448E-02,5.661870E-02
20:40:00,4.252546E+02,7.885333E+02,2.194718E-02,7.726870E-02,6.779266E+02,4.951213E+02,3.498198E-02,4.851837E-02,6.667962E+02,5.451411E+02,3.440729E-02,5.341972E-02,5.437539E+02,3.823703E+02,2.805746E-02,3.746940E-02,6.862645E+02,5.061832E+02,3.541187E-02,4.960238E-02,1.397057E+03,1.007043E+03,7.208438E-02,9.868464E-02,1.762144E+02,1.879824E+02,9.093731E-03,1.842027E-02,4.354846E+01,1.205893E+02,2.247718E-03,1.181613E-02,4.868764E+02,2.270367E+02,2.511809E-02,2.224832E-02,7.341164E+02,8.083436E+02,3.788216E-02,7.921130E-02,9.258336E+02,8.829425E+02,4.777390E-02,8.652194E-02,1.474617E+03,1.062861E+03,7.608645E-02,1.041538E-01,8.441114E+02,8.396990E+02,4.355854E-02,8.228419E-02,4.457825E+02,2.951457E+02,2.300162E-02,2.892210E-02,8.687243E+02,5.676750E+02,4.482077E-02,5.562892E-02
20:50:00,4.244220E+02,7.794267E+02,2.190419E-02,7.637640E-02,6.773245E+02,4.905317E+02,3.495091E-02,4.806865E-02,6.662412E+02,5.384820E+02,3.437864E-02,5.276721E-02,5.433554E+02,3.772584E+02,2.803690E-02,3.696851E-02,6.856584E+02,5.016732E+02,3.538059E-02,4.916045E-02,1.396120E+03,9.941766E+02,7.203600E-02,9.742382E-02,1.759972E+02,1.857101E+02,9.082520E-03,1.819761E-02,4.339891E+01,1.194649E+02,2.239999E-03,1.170596E-02,4.866811E+02,2.229166E+02,2.510801E-02,2.184460E-02,7.333815E+02,7.963065E+02,3.784423E-02,7.803183E-02,9.250127E+02,8.697698E+02,4.773153E-02,8.523119E-02,1.473629E+03,1.048534E+03,7.603548E-02,1.027499E-01,8.432702E+02,8.301309E+02,4.351512E-02,8.134662E-02,4.454762E+02,2.914446E+02,2.298581E-02,2.855944E-02,8.682759E+02,5.582619E+02,4.479763E-02,5.470653E-02
21:00:00,4.236026E+02,7.710532E+02,2.186188E-02,7.555592E-02,6.767329E+02,4.862434E+02,3.492037E-02,4.764844E-02,6.656960E+02,5.321787E+02,3.435050E-02,5.214955E-02,5.429641E+02,3.725263E+02,2.801670E-02,3.650482E-02,6.850630E+02,4.973901E+02,3.534986E-02,4.874076E-02,1.395199E+03,9.820071E+02,7.198849E-02,9.623134E-02,1.757839E+02,1.835915E+02,9.071514E-03,1.799002E-02,4.325212E+01,1.184309E+02,2.232423E-03,1.160465E-02,4.864893E+02,2.191506E+02,2.509812E-02,2.147557E-02,7.326593E+02,7.851307E+02,3.780695E-02,7.693674E-02,9.242060E+02,8.576497E+02,4.768990E-02,8.404357E-02,1.472659E+03,1.034988E+03,7.598543E-02,1.014225E-01,8.424432E+02,8.210065E+02,4.347243E-02,8.045254E-02,4.451755E+02,2.879350E+02,2.297029E-02,2.821553E-02,8.678357E+02,5.494161E+02,4.477492E-02,5.383973E-02
21:10:00,4.227964E+02,7.632659E+02,2.182026E-02,7.479287E-02,6.761519E+02,4.821939E+02,3.489039E-02,4.725164E-02,6.651607E+02,5.261597E+02,3.432288E-02,5.155976E-02,5.425799E+02,3.680912E+02,2.799688E-02,3.607024E-02,6.844784E+02,4.932832E+02,3.531969E-02,4.833832E-02,1.394295E+03,9.703741E+02,7.194185E-02,9.509142E-02,1.755746E+02,1.816017E+02,9.060709E-03,1.779505E-02,4.310798E+01,1.174773E+02,2.224983E-03,1.151121E-02,4.863011E+02,2.156572E+02,2.508841E-02,2.113326E-02,7.319497E+02,7.746309E+02,3.777033E-02,7.590789E-02,9.234136E+02,8.463420E+02,4.764900E-02,8.293556E-02,1.471707E+03,1.022053E+03,7.593631E-02,1.001550E-01,8.416307E+02,8.122388E+02,4.343050E-02,7.959340E-02,4.448804E+02,2.845762E+02,2.295507E-02,2.788641E-02,8.674040E+02,5.410158E+02,4.475265E-02,5.301659E-02
21:20:00,4.220049E+02,7.559587E+02,2.177940E-02,7.407687E-02,6.755823E+02,4.783469E+02,3.486100E-02,4.687468E-02,6.646360E+02,5.203840E+02,3.429581E-02,5.099381E-02,5.422035E+02,3.639010E+02,2.797745E-02,3.565965E-02,6.839053E+02,4.893283E+02,3.529012E-02,4.795079E-02,1.393410E+03,9.591885E+02,7.189617E-02,9.399532E-02,1.753694E+02,1.797232E+02,9.050117E-03,1.761098E-02,4.296659E+01,1.165941E+02,2.217686E-03,1.142467E-02,4.861167E+02,2.123854E+02,2.507889E-02,2.081266E-02,7.312539E+02,7.646853E+02,3.773442E-02,7.493333E-02,9.226367E+02,8.356889E+02,4.760891E-02,8.189168E-02,1.470775E+03,1.009634E+03,7.588819E-02,9.893803E-02,8.408340E+02,8.037789E+02,4.338939E-02,7.876441E-02,4.445914E+02,2.813472E+02,2.294015E-02,2.757000E-02,8.669812E+02,5.329882E+02,4.473083E-02,5.222995E-02
21:30:00,4.212284E+02,7.490481E+02,2.173931E-02,7.339973E-02,6.750245E+02,4.746711E+02,3.483221E-02,4.651449E-02,6.641222E+02,5.148182E+02,3.426929E-02,5.044842E-02,5.418349E+02,3.599141E+02,2.795843E-02,3.526897E-02,6.833440E+02,4.855052E+02,3.526116E-02,4.757616E-02,1.392543E+03,9.483812E+02,7.185145E-02,9.293630E-02,1.751683E+02,1.779408E+02,9.039740E-03,1.743633E-02,4.282797E+01,1.157723E+02,2.210531E-03,1.134415E-02,4.859362E+02,2.092950E+02,2.506958E-02,2.050982E-02,7.305721E+02,7.552003E+02,3.769924E-02,7.400391E-02,9.218757E+02,8.255703E+02,4.756964E-02,8.090017E-02,1.469862E+03,9.976538E+02,7.584108E-02,9.776410E-02,8.400536E+02,7.955874E+02,4.334911E-02,7.796173E-02,4.443084E+02,2.782308E+02,2.292555E-02,2.726462E-02,8.665676E+02,5.252764E+02,4.470949E-02,5.147426E-02
21:40:00,4.204670E+02,7.424687E+02,2.170002E-02,7.275503E-02,6.744784E+02,4.711403E+02,3.480403E-02,4.616851E-02,6.636194E+02,5.094354E+02,3.424334E-02,4.992096E-02,5.414743E+02,3.560974E+02,2.793982E-02,3.489498E-02,6.827946E+02,4.817967E+02,3.523280E-02,4.721277E-02,1.391696E+03,9.378991E+02,7.180771E-02,9.190914E-02,1.749714E+02,1.762415E+02,9.029580E-03,1.726983E-02,4.269210E+01,1.150037E+02,2.203518E-03,1.126884E-02,4.857596E+02,2.063542E+02,2.506047E-02,2.022166E-02,7.299045E+02,7.461041E+02,3.766478E-02,7.311258E-02,9.211305E+02,8.158943E+02,4.753119E-02,7.995202E-02,1.468969E+03,9.860537E+02,7.579500E-02,9.662740E-02,8.392894E+02,7.876330E+02,4.330967E-02,7.718228E-02,4.440316E+02,2.752130E+02,2.291126E-02,2.696892E-02,8.661631E+02,5.178359E+02,4.468862E-02,5.074515E-02
21:50:00,4.197208E+02,7.361688E+02,2.166150E-02,7.213772E-02,6.739441E+02,4.677327E+02,3.477646E-02,4.583460E-02,6.631275E+02,5.042138E+02,3.421796E-02,4.940929E-02,5.411215E+02,3.524246E+02,2.792162E-02,3.453508E-02,6.822569E+02,4.781891E+02,3.520506E-02,4.685926E-02,1.390867E+03,9.277004E+02,7.176493E-02,9.090976E-02,1.747787E+02,1.746146E+02,9.019635E-03,1.711041E-02,4.255898E+01,1.142812E+02,2.196647E-03,1.119805E-02,4.855870E+02,2.035381E+02,2.505156E-02,1.994570E-02,7.292509E+02,7.373409E+02,3.763106E-02,7.225388E-02,9.204012E+02,8.065901E+02,4.749355E-02,7.904030E-02,1.468095E+03,9.747868E+02,7.574992E-02,9.552334E-02,8.385414E+02,7.798906E+02,4.327108E-02,7.642360E-02,4.437608E+02,2.722827E+02,2.289729E-02,2.668178E-02,8.657679E+02,5.106318E+02,4.466823E-02,5.003921E-02
22:00:00,4.189897E+02,7.301079E+02,2.162376E-02,7.154383E-02,6.734214E+02,4.644306E+02,3.474948E-02,4.551103E-02,6.626463E+02,4.991357E+02,3.419313E-02,4.891170E-02,5.407766E+02,3.488748E+02,2.790383E-02,3.418724E-02,6.817308E+02,4.746707E+02,3.517791E-02,4.651449E-02,1.390056E+03,9.177528E+02,7.172310E-02,8.993497E-02,1.745902E+02,1.730509E+02,9.009904E-03,1.695719E-02,4.242858E+01,1.135987E+02,2.189916E-03,1.113117E-02,4.854183E+02,2.008266E+02,2.504286E-02,1.968000E-02,7.286113E+02,7.288673E+02,3.759805E-02,7.142355E-02,9.196875E+02,7.976032E+02,4.745673E-02,7.815967E-02,1.467241E+03,9.638159E+02,7.570586E-02,9.444828E-02,8.378096E+02,7.723400E+02,4.323331E-02,7.568372E-02,4.434962E+02,2.694306E+02,2.288364E-02,2.640229E-02,8.653817E+02,5.036366E+02,4.464830E-02,4.935373E-02
22:10:00,3.488525E+02,6.180662E+02,1.800403E-02,6.031323E-02,5.609659E+02,3.899189E+02,2.894663E-02,3.812115E-02,5.520041E+02,4.232822E+02,2.848390E-02,4.128397E-02,4.505030E+02,2.941903E+02,2.324575E-02,2.872688E-02,5.678891E+02,3.983463E+02,2.930357E-02,3.894740E-02,1.167996E+03,7.873732E+02,6.015224E-02,7.660873E-02,1.454130E+02,1.436361E+02,7.504185E-03,1.407322E-02,3.530263E+01,9.438016E+01,1.822116E-03,9.248008E-03,4.173576E+02,1.689293E+02,2.138579E-02,1.649793E-02,6.069086E+02,6.242495E+02,3.131790E-02,6.075265E-02,7.661079E+02,6.835548E+02,3.953187E-02,6.651840E-02,1.227722E+03,8.235564E+02,6.328670E-02,8.018961E-02,6.978687E+02,6.589847E+02,3.601197E-02,6.419235E-02,3.694694E+02,2.261593E+02,1.906399E-02,2.210333E-02,7.370650E+02,4.327088E+02,3.784578E-02,4.207391E-02
22:20:00,2.788408E+02,5.165142E+02,1.439077E-02,4.991846E-02,4.486005E+02,3.212552E+02,2.314841E-02,3.119925E-02,4.463171E+02,3.538378E+02,2.297512E-02,3.416980E-02,3.684787E+02,2.436864E+02,1.892036E-02,2.360291E-02,4.541379E+02,3.280349E+02,2.343391E-02,3.186187E-02,9.853492E+02,6.714822E+02,5.016812E-02,6.445870E-02,1.162682E+02,1.167725E+02,6.000140E-03,1.139270E-02,2.819910E+01,7.573038E+01,1.455473E-03,7.411730E-03,3.622491E+02,1.392988E+02,1.825040E-02,1.350168E-02,4.853160E+02,5.302999E+02,2.504344E-02,5.095160E-02,6.190502E+02,5.814833E+02,3.187056E-02,5.585209E-02,1.028608E+03,6.969672E+02,5.249293E-02,6.704501E-02,5.580537E+02,5.570724E+02,2.879713E-02,5.362395E-02,3.023854E+02,1.863672E+02,1.552396E-02,1.808539E-02,6.338070E+02,3.684949E+02,3.205331E-02,3.535054E-02
22:30:00,2.089522E+02,4.277364E+02,1.078387E-02,4.053077E-02,3.475973E+02,2.597060E+02,1.780855E-02,2.483455E-02,3.521766E+02,2.925090E+02,1.793228E-02,2.770106E-02,2.968548E+02,1.985967E+02,1.501535E-02,1.890924E-02,3.505760E+02,2.646955E+02,1.797506E-02,2.532284E-02,8.329878E+02,5.699936E+02,4.140153E-02,5.343649E-02,8.715524E+01,9.130098E+01,4.497735E-03,8.826399E-03,2.111752E+01,5.794689E+01,1.089963E-03,5.646215E-03,3.140544E+02,1.122612E+02,1.539154E-02,1.071506E-02,3.680420E+02,4.476216E+02,1.894442E-02,4.203680E-02,4.885209E+02,4.918478E+02,2.487791E-02,4.616199E-02,8.596177E+02,5.851441E+02,4.291138E-02,5.506322E-02,4.278875E+02,4.679012E+02,2.197216E-02,4.405864E-02,2.436152E+02,1.501493E+02,1.232008E-02,1.435183E-02,5.460954E+02,3.112927E+02,2.688493E-02,2.918185E-02
22:40:00,1.391842E+02,3.502483E+02,7.183197E-03,3.202785E-02,2.572951E+02,2.070063E+02,1.289975E-02,1.916167E-02,2.675415E+02,2.380641E+02,1.327270E-02,2.177610E-02,2.315422E+02,1.587835E+02,1.136341E-02,1.463231E-02,2.577391E+02,2.102102E+02,1.294842E-02,1.947696E-02,6.928421E+02,4.796147E+02,3.312691E-02,4.329376E-02,5.807333E+01,6.853642E+01,2.996933E-03,6.472086E-03,1.405744E+01,4.197745E+01,7.255633E-04,4.021034E-03,2.688385E+02,8.790094E+01,1.265196E-02,8.142999E-03,2.585507E+02,3.740131E+02,1.316463E-02,3.384175E-02,3.724568E+02,4.120911E+02,1.846737E-02,3.725473E-02,7.047187E+02,4.854661E+02,3.389726E-02,4.404502E-02,3.082354E+02,3.888906E+02,1.557684E-02,3.529393E-02,1.894940E+02,1.181162E+02,9.302540E-03,1.094976E-02,4.642785E+02,2.599053E+02,2.195211E-02,2.348060E-02
22:50:00,6.953430E+01,2.750973E+02,3.588615E-03,2.372515E-02,1.733476E+02,1.547132E+02,8.246588E-03,1.353101E-02,1.888695E+02,1.859355E+02,8.851984E-03,1.604685E-02,1.708429E+02,1.203360E+02,7.896496E-03,1.047251E-02,1.706864E+02,1.562109E+02,8.154722E-03,1.368027E-02,5.625765E+02,3.932559E+02,2.525062E-02,3.349467E-02,2.902181E+01,4.685391E+01,1.497700E-03,4.206269E-03,7.018415E+00,2.699476E+01,3.622498E-04,2.474088E-03,2.265543E+02,6.459632E+01,1.003034E-02,5.661341E-03,1.635890E+02,3.039270E+02,7.967780E-03,2.594658E-02,2.642092E+02,3.360984E+02,1.236981E-02,2.866767E-02,5.597547E+02,3.903670E+02,2.528361E-02,3.341691E-02,2.025449E+02,3.132973E+02,9.740423E-03,2.681823E-02,1.391823E+02,8.697727E+01,6.437952E-03,7.626237E-03,3.880072E+02,2.112676E+02,1.724265E-02,1.801490E-02
