Time,ROOM_17F57B42:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_17F57B42:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_17F57B42:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_17F57B42:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_8D305412:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_8D305412:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_8D305412:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_8D305412:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_A4C076D7:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_A4C076D7:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_A4C076D7:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_A4C076D7:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_BB07A4B1:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_BB07A4B1:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_BB07A4B1:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_BB07A4B1:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_BD8241A1:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_BD8241A1:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_BD8241A1:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_BD8241A1:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_BE8AAB70:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_BE8AAB70:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_BE8AAB70:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_BE8AAB70:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_C3E48042:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_C3E48042:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_C3E48042:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_C3E48042:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_DDA9C354:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_DDA9C354:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_DDA9C354:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_DDA9C354:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
22:50:00,9.240999E+02,6.051652E+02,4.117693E-02,5.133371E-02,4.135777E+02,1.517842E+02,1.835135E-02,1.315246E-02,8.681342E+01,3.516558E+01,3.907474E-03,3.081741E-03,1.536576E+02,8.314451E+01,7.153052E-03,7.398630E-03,6.905700E+02,1.813571E+02,2.987959E-02,1.534317E-02,4.896369E+02,3.228290E+02,2.188166E-02,2.745198E-02,3.344654E+01,5.645227E+01,1.726112E-03,5.091572E-03,1.744179E+02,1.657549E+02,8.267016E-03,1.442226E-02
23:00:00,7.470692E+02,4.882019E+02,3.003639E-02,3.774228E-02,3.381723E+02,1.080173E+02,1.359557E-02,8.340052E-03,6.564244E+01,2.279407E+01,2.638793E-03,1.760484E-03,9.747788E+01,4.983368E+01,3.921415E-03,3.851570E-03,6.275034E+02,1.450568E+02,2.523058E-02,1.120742E-02,3.892326E+02,2.565939E+02,1.564881E-02,1.983673E-02,0.000000E+00,3.036130E+01,0.000000E+00,2.347586E-03,9.877426E+01,1.160718E+02,3.973181E-03,8.964806E-03
23:10:00,9.030046E+02,5.479092E+02,3.630129E-02,4.234500E-02,3.983431E+02,1.267876E+02,1.601272E-02,9.788151E-03,7.875593E+01,2.629401E+01,3.165192E-03,2.030124E-03,1.288656E+02,6.390551E+01,5.182762E-03,4.937071E-03,6.752766E+02,1.535451E+02,2.713004E-02,1.185366E-02,4.718611E+02,2.874782E+02,1.896781E-02,2.221605E-02,0.000000E+00,4.035054E+01,0.000000E+00,3.118283E-03,1.358993E+02,1.398187E+02,5.465147E-03,1.079674E-02
23:20:00,1.001229E+03,5.882467E+02,4.024038E-02,4.540696E-02,4.354289E+02,1.416471E+02,1.749898E-02,1.093297E-02,8.740605E+01,2.930233E+01,3.511852E-03,2.261380E-03,1.560685E+02,7.453839E+01,6.275656E-03,5.756276E-03,7.126726E+02,1.610444E+02,2.862613E-02,1.242904E-02,5.237618E+02,3.096454E+02,2.105035E-02,2.390085E-02,0.000000E+00,4.872289E+01,0.000000E+00,3.763531E-03,1.743335E+02,1.586123E+02,7.009347E-03,1.224016E-02
23:30:00,1.057893E+03,6.106594E+02,4.250911E-02,4.711906E-02,4.594954E+02,1.511947E+02,1.846250E-02,1.166639E-02,9.415371E+01,3.193091E+01,3.782553E-03,2.464030E-03,1.758094E+02,8.357061E+01,7.065988E-03,6.448342E-03,7.402343E+02,1.656272E+02,2.973117E-02,1.278319E-02,5.558258E+02,3.229924E+02,2.233432E-02,2.492255E-02,0.000000E+00,5.641846E+01,0.000000E+00,4.353040E-03,2.032231E+02,1.713250E+02,8.167910E-03,1.321889E-02
23:40:00,1.099271E+03,6.201865E+02,4.417007E-02,4.785502E-02,4.795433E+02,1.561972E+02,1.926715E-02,1.205266E-02,1.002877E+02,3.392068E+01,4.028777E-03,2.617643E-03,1.909651E+02,8.859831E+01,7.673690E-03,6.836110E-03,7.631259E+02,1.677193E+02,3.064927E-02,1.294506E-02,5.813056E+02,3.295288E+02,2.335718E-02,2.542739E-02,0.000000E+00,6.165248E+01,0.000000E+00,4.756703E-03,2.246075E+02,1.773359E+02,9.026011E-03,1.368287E-02
23:50:00,1.130965E+03,6.263641E+02,4.544226E-02,4.833231E-02,4.958748E+02,1.604236E+02,1.992267E-02,1.237899E-02,1.057215E+02,3.555750E+01,4.246928E-03,2.743997E-03,2.032509E+02,9.293027E+01,8.167107E-03,7.170449E-03,7.821145E+02,1.683693E+02,3.141110E-02,1.299537E-02,6.012258E+02,3.339635E+02,2.415682E-02,2.576994E-02,0.000000E+00,6.591305E+01,0.000000E+00,5.085447E-03,2.415635E+02,1.837620E+02,9.707142E-03,1.417885E-02
24:00:00,1.157474E+03,6.295844E+02,4.650621E-02,4.858129E-02,5.102854E+02,1.633934E+02,2.050109E-02,1.260833E-02,1.107155E+02,3.689388E+01,4.447447E-03,2.847155E-03,2.133229E+02,9.678056E+01,8.571594E-03,7.467632E-03,7.979943E+02,1.680035E+02,3.204807E-02,1.296719E-02,6.181428E+02,3.366494E+02,2.483587E-02,2.597748E-02,2.211229E+00,7.004183E+01,8.898524E-05,5.404032E-03,2.543841E+02,1.884533E+02,1.022209E-02,1.454097E-02
Peak,2.144737E+03,2.392414E+03,1.106748E-01,2.344442E-01,9.165151E+02,7.307150E+02,4.729241E-02,7.160625E-02,2.327605E+02,3.994474E+02,1.196976E-02,3.914170E-02,5.785273E+02,6.012170E+02,2.971822E-02,5.891458E-02,1.115540E+03,1.408472E+03,5.754530E-02,1.380246E-01,1.175738E+03,1.360863E+03,6.039949E-02,1.333566E-01,3.216061E+02,4.781304E+02,1.651115E-02,4.649083E-02,7.647531E+02,1.024245E+03,3.926882E-02,1.003677E-01

Peak Vol Flow (m3/s),,,9.196443E-02,1.948097E-01,,,3.929729E-02,5.950070E-02,,,9.946185E-03,3.252451E-02,,,2.469414E-02,4.895465E-02,,,4.781685E-02,1.146906E-01,,,5.018853E-02,1.108117E-01,,,1.371982E-02,3.863122E-02,,,3.263014E-02,8.339984E-02
