Time,ROOM_012C6109:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_012C6109:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_012C6109:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_012C6109:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_0A9F4C30:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_0A9F4C30:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_0A9F4C30:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_0A9F4C30:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_0EA917C0:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_0EA917C0:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_0EA917C0:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_0EA917C0:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_26F53AD9:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_26F53AD9:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_26F53AD9:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_26F53AD9:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_4D7DCD9D:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_4D7DCD9D:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_4D7DCD9D:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_4D7DCD9D:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_641197E7:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_641197E7:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_641197E7:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_641197E7:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_6ABD84E9:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_6ABD84E9:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_6ABD84E9:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_6ABD84E9:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_7BB421C7:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_7BB421C7:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_7BB421C7:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_7BB421C7:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_9ED4D22F:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_9ED4D22F:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_9ED4D22F:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_9ED4D22F:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_B18E5A77:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_B18E5A77:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_B18E5A77:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_B18E5A77:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_B5592C9E:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_B5592C9E:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_B5592C9E:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_B5592C9E:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_C418204E:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_C418204E:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_C418204E:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_C418204E:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_D45983FE:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_D45983FE:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_D45983FE:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_D45983FE:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_EFF6C672:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_EFF6C672:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_EFF6C672:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_EFF6C672:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_F2D078AC:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_F2D078AC:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_F2D078AC:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_F2D078AC:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
12:00:00,3.120667E+02,4.134257E+02,1.610551E-02,4.051200E-02,1.041712E+02,5.318650E+01,5.375904E-03,5.211843E-03,5.820579E+02,6.586300E+02,3.004044E-02,6.454108E-02,5.573050E+02,1.140594E+03,2.876373E-02,1.117684E-01,6.029430E+02,9.097173E+02,3.111836E-02,8.914560E-02,2.449824E+02,3.776608E+02,1.264415E-02,3.700703E-02,1.010467E+02,3.169021E+02,5.215442E-03,3.105283E-02,5.029932E+01,1.450283E+02,2.596158E-03,1.421085E-02,7.806753E+02,1.378068E+03,4.029270E-02,1.350397E-01,2.627162E+02,3.556762E+02,1.355932E-02,3.485301E-02,1.170680E+03,2.102953E+03,6.042096E-02,2.060728E-01,4.783013E+02,9.999473E+02,2.468616E-02,9.798573E-02,4.841162E+02,1.058435E+03,2.498641E-02,1.037175E-01,5.661344E+02,9.801568E+02,2.921824E-02,9.604715E-02,3.990933E+02,3.618905E+02,2.059713E-02,3.546262E-02
12:10:00,3.110325E+02,4.042120E+02,1.605214E-02,3.960917E-02,1.039350E+02,5.335141E+01,5.363714E-03,5.228002E-03,5.794424E+02,6.616609E+02,2.990544E-02,6.483807E-02,5.538908E+02,1.148436E+03,2.858752E-02,1.125367E-01,6.002127E+02,9.191554E+02,3.097745E-02,9.007043E-02,2.433123E+02,3.793051E+02,1.255795E-02,3.716815E-02,9.974725E+01,3.164156E+02,5.148373E-03,3.100516E-02,4.965393E+01,1.448880E+02,2.562847E-03,1.419711E-02,7.753630E+02,1.376728E+03,4.001852E-02,1.349084E-01,2.610549E+02,3.557765E+02,1.347358E-02,3.486283E-02,1.164367E+03,2.074625E+03,6.009514E-02,2.032969E-01,4.752948E+02,9.979473E+02,2.453098E-02,9.778976E-02,4.808778E+02,1.066235E+03,2.481927E-02,1.044818E-01,5.639344E+02,9.811104E+02,2.910470E-02,9.614057E-02,3.976032E+02,3.614012E+02,2.052023E-02,3.541467E-02
12:20:00,3.100414E+02,3.964322E+02,1.600099E-02,3.884685E-02,1.037126E+02,5.360894E+01,5.352239E-03,5.253238E-03,5.769194E+02,6.663180E+02,2.977523E-02,6.529445E-02,5.505916E+02,1.155156E+03,2.841723E-02,1.131952E-01,5.975771E+02,9.296252E+02,3.084142E-02,9.109637E-02,2.417057E+02,3.818935E+02,1.247503E-02,3.742180E-02,9.849891E+01,3.159528E+02,5.083940E-03,3.095981E-02,4.903667E+01,1.447445E+02,2.530988E-03,1.418304E-02,7.702146E+02,1.376476E+03,3.975280E-02,1.348837E-01,2.594554E+02,3.559239E+02,1.339103E-02,3.487728E-02,1.158244E+03,2.050250E+03,5.977911E-02,2.009084E-01,4.723905E+02,9.964899E+02,2.438109E-02,9.764694E-02,4.777490E+02,1.073106E+03,2.465778E-02,1.051550E-01,5.618188E+02,9.821612E+02,2.899551E-02,9.624353E-02,3.961718E+02,3.615138E+02,2.044635E-02,3.542571E-02
12:30:00,3.090901E+02,3.900667E+02,1.595189E-02,3.822312E-02,1.035025E+02,5.389565E+01,5.341394E-03,5.281334E-03,5.744831E+02,6.730861E+02,2.964949E-02,6.595771E-02,5.474002E+02,1.160737E+03,2.825252E-02,1.137421E-01,5.950305E+02,9.416378E+02,3.070999E-02,9.227350E-02,2.401580E+02,3.857223E+02,1.239515E-02,3.779700E-02,9.729744E+01,3.155195E+02,5.021928E-03,3.091736E-02,4.844497E+01,1.446000E+02,2.500448E-03,1.416889E-02,7.652209E+02,1.377634E+03,3.949506E-02,1.349972E-01,2.579133E+02,3.561346E+02,1.331144E-02,3.489793E-02,1.152301E+03,2.029957E+03,5.947237E-02,1.989200E-01,4.695820E+02,9.955203E+02,2.423613E-02,9.755195E-02,4.747230E+02,1.079017E+03,2.450160E-02,1.057342E-01,5.597817E+02,9.832829E+02,2.889037E-02,9.635345E-02,3.947947E+02,3.622637E+02,2.037528E-02,3.549920E-02
12:40:00,3.081757E+02,3.849532E+02,1.590470E-02,3.772208E-02,1.033033E+02,5.419854E+01,5.331111E-03,5.311015E-03,5.721283E+02,6.823717E+02,2.952796E-02,6.686767E-02,5.443105E+02,1.165181E+03,2.809305E-02,1.141775E-01,5.925677E+02,9.556225E+02,3.058288E-02,9.364390E-02,2.386651E+02,3.910470E+02,1.231809E-02,3.831879E-02,9.613924E+01,3.151252E+02,4.962148E-03,3.087872E-02,4.787662E+01,1.444577E+02,2.471112E-03,1.415494E-02,7.603740E+02,1.380468E+03,3.924489E-02,1.352750E-01,2.564248E+02,3.564258E+02,1.323461E-02,3.492646E-02,1.146530E+03,2.013505E+03,5.917449E-02,1.973080E-01,4.668636E+02,9.948626E+02,2.409583E-02,9.748752E-02,4.717936E+02,1.083954E+03,2.435041E-02,1.062180E-01,5.578181E+02,9.843192E+02,2.878903E-02,9.645499E-02,3.934685E+02,3.635708E+02,2.030683E-02,3.562731E-02
12:50:00,3.072957E+02,3.807714E+02,1.585928E-02,3.731233E-02,1.031138E+02,5.451058E+01,5.321331E-03,5.341593E-03,5.698506E+02,6.945026E+02,2.941040E-02,6.805647E-02,5.413171E+02,1.168470E+03,2.793855E-02,1.144998E-01,5.901842E+02,9.719138E+02,3.045986E-02,9.524033E-02,2.372235E+02,3.980810E+02,1.224369E-02,3.900808E-02,9.502115E+01,3.147814E+02,4.904439E-03,3.084504E-02,4.732971E+01,1.443202E+02,2.442884E-03,1.414146E-02,7.556665E+02,1.385186E+03,3.900193E-02,1.357373E-01,2.549864E+02,3.568146E+02,1.316037E-02,3.496456E-02,1.140922E+03,2.000224E+03,5.888507E-02,1.960067E-01,4.642304E+02,9.942077E+02,2.395992E-02,9.742335E-02,4.689555E+02,1.087902E+03,2.420393E-02,1.066048E-01,5.559234E+02,9.849714E+02,2.869124E-02,9.651889E-02,3.921898E+02,3.653440E+02,2.024083E-02,3.580108E-02
13:00:00,3.064480E+02,3.770959E+02,1.581553E-02,3.695219E-02,1.029331E+02,5.482668E+01,5.312005E-03,5.372567E-03,5.676457E+02,7.092645E+02,2.929660E-02,6.950309E-02,5.384149E+02,1.170581E+03,2.778876E-02,1.147066E-01,5.878758E+02,9.902485E+02,3.034072E-02,9.703702E-02,2.358302E+02,4.067194E+02,1.217178E-02,3.985458E-02,9.394044E+01,3.145003E+02,4.848659E-03,3.081750E-02,4.680260E+01,1.441894E+02,2.415678E-03,1.412865E-02,7.510921E+02,1.391646E+03,3.876583E-02,1.363704E-01,2.535951E+02,3.573168E+02,1.308856E-02,3.501377E-02,1.135471E+03,1.988909E+03,5.860374E-02,1.948980E-01,4.616778E+02,9.931617E+02,2.382817E-02,9.732085E-02,4.662039E+02,1.090843E+03,2.406191E-02,1.068929E-01,5.540937E+02,9.848430E+02,2.859681E-02,9.650631E-02,3.909558E+02,3.672578E+02,2.017715E-02,3.598863E-02
13:10:00,3.056304E+02,3.738042E+02,1.577334E-02,3.662966E-02,1.027603E+02,5.513149E+01,5.303091E-03,5.402435E-03,5.655100E+02,7.262606E+02,2.918638E-02,7.116864E-02,5.355996E+02,1.171456E+03,2.764346E-02,1.147923E-01,5.856388E+02,1.010118E+03,3.022527E-02,9.898406E-02,2.344823E+02,4.167291E+02,1.210221E-02,4.083547E-02,9.289470E+01,3.142918E+02,4.794684E-03,3.079706E-02,4.629386E+01,1.440658E+02,2.389419E-03,1.411654E-02,7.466446E+02,1.399570E+03,3.853628E-02,1.371469E-01,2.522485E+02,3.579447E+02,1.301906E-02,3.507531E-02,1.130170E+03,1.978731E+03,5.833016E-02,1.939007E-01,4.592018E+02,9.916041E+02,2.370038E-02,9.716822E-02,4.635345E+02,1.092745E+03,2.392413E-02,1.070793E-01,5.523254E+02,9.837624E+02,2.850554E-02,9.640041E-02,3.897641E+02,3.688700E+02,2.011564E-02,3.614662E-02
13:20:00,3.048414E+02,3.707906E+02,1.573262E-02,3.633437E-02,1.025949E+02,5.541637E+01,5.294552E-03,5.430350E-03,5.634402E+02,7.450768E+02,2.907955E-02,7.301255E-02,5.328672E+02,1.171036E+03,2.750243E-02,1.147511E-01,5.834698E+02,1.031010E+03,3.011333E-02,1.010314E-01,2.331774E+02,4.278752E+02,1.203486E-02,4.192770E-02,9.188183E+01,3.141617E+02,4.742405E-03,3.078432E-02,4.580223E+01,1.439484E+02,2.364045E-03,1.410504E-02,7.423188E+02,1.408678E+03,3.831301E-02,1.380395E-01,2.509439E+02,3.587059E+02,1.295173E-02,3.514990E-02,1.125014E+03,1.969344E+03,5.806402E-02,1.929810E-01,4.567989E+02,9.894470E+02,2.357636E-02,9.695684E-02,4.609433E+02,1.093570E+03,2.379039E-02,1.071601E-01,5.506153E+02,9.815986E+02,2.841728E-02,9.618835E-02,3.886123E+02,3.699425E+02,2.005620E-02,3.625172E-02
13:30:00,3.040794E+02,3.679900E+02,1.569329E-02,3.605995E-02,1.024361E+02,5.567429E+01,5.286357E-03,5.455623E-03,5.614333E+02,7.652944E+02,2.897597E-02,7.499376E-02,5.302139E+02,1.169295E+03,2.736549E-02,1.145804E-01,5.813659E+02,1.052421E+03,3.000474E-02,1.031295E-01,2.319133E+02,4.399154E+02,1.196961E-02,4.310753E-02,9.089994E+01,3.141114E+02,4.691726E-03,3.077939E-02,4.532663E+01,1.438350E+02,2.339497E-03,1.409393E-02,7.381096E+02,1.418697E+03,3.809576E-02,1.390213E-01,2.496794E+02,3.595993E+02,1.288646E-02,3.523745E-02,1.119996E+03,1.960572E+03,5.780504E-02,1.921214E-01,4.544656E+02,9.866250E+02,2.345593E-02,9.668030E-02,4.584267E+02,1.093301E+03,2.366051E-02,1.071337E-01,5.489605E+02,9.782537E+02,2.833188E-02,9.586056E-02,3.874985E+02,3.704066E+02,1.999872E-02,3.629718E-02
13:40:00,3.033429E+02,3.653277E+02,1.565528E-02,3.579907E-02,1.022835E+02,5.589930E+01,5.278480E-03,5.477671E-03,5.594863E+02,7.865144E+02,2.887548E-02,7.707318E-02,5.276364E+02,1.166184E+03,2.723245E-02,1.142756E-01,5.793241E+02,1.073869E+03,2.989936E-02,1.052312E-01,2.306879E+02,4.526132E+02,1.190637E-02,4.435180E-02,8.994737E+01,3.141377E+02,4.642560E-03,3.078197E-02,4.486609E+01,1.437228E+02,2.315726E-03,1.408293E-02,7.340124E+02,1.429371E+03,3.788429E-02,1.400673E-01,2.484530E+02,3.606175E+02,1.282317E-02,3.533722E-02,1.115111E+03,1.952254E+03,5.755294E-02,1.913063E-01,4.521989E+02,9.830872E+02,2.333894E-02,9.633361E-02,4.559816E+02,1.091897E+03,2.353430E-02,1.069961E-01,5.473584E+02,9.736472E+02,2.824919E-02,9.540914E-02,3.864208E+02,3.703068E+02,1.994309E-02,3.628739E-02
13:50:00,3.026307E+02,3.627648E+02,1.561852E-02,3.554794E-02,1.021365E+02,5.608636E+01,5.270897E-03,5.496000E-03,5.575968E+02,8.083666E+02,2.877796E-02,7.921453E-02,5.251314E+02,1.161675E+03,2.710317E-02,1.138336E-01,5.773419E+02,1.094922E+03,2.979705E-02,1.072941E-01,2.294995E+02,4.657429E+02,1.184503E-02,4.563838E-02,8.902261E+01,3.142336E+02,4.594829E-03,3.079137E-02,4.441974E+01,1.436082E+02,2.292688E-03,1.407171E-02,7.300228E+02,1.440470E+03,3.767838E-02,1.411549E-01,2.472630E+02,3.617470E+02,1.276174E-02,3.544790E-02,1.110355E+03,1.944257E+03,5.730747E-02,1.905227E-01,4.499960E+02,9.787955E+02,2.322525E-02,9.591305E-02,4.536048E+02,1.089329E+03,2.341163E-02,1.067445E-01,5.458065E+02,9.677200E+02,2.816910E-02,9.482830E-02,3.853774E+02,3.697128E+02,1.988924E-02,3.622917E-02
14:00:00,3.019416E+02,3.602486E+02,1.558296E-02,3.530138E-02,1.019949E+02,5.623113E+01,5.263587E-03,5.510185E-03,5.557623E+02,8.305274E+02,2.868328E-02,8.138611E-02,5.226963E+02,1.155745E+03,2.697748E-02,1.132526E-01,5.754167E+02,1.115212E+03,2.969769E-02,1.092824E-01,2.283464E+02,4.791031E+02,1.178551E-02,4.694753E-02,8.812430E+01,3.143894E+02,4.548464E-03,3.080664E-02,4.398681E+01,1.434874E+02,2.270343E-03,1.405987E-02,7.261368E+02,1.451792E+03,3.747782E-02,1.422644E-01,2.461076E+02,3.629706E+02,1.270211E-02,3.556781E-02,1.105723E+03,1.936512E+03,5.706839E-02,1.897638E-01,4.478544E+02,9.737141E+02,2.311471E-02,9.541511E-02,4.512936E+02,1.085571E+03,2.329234E-02,1.063761E-01,5.443027E+02,9.604312E+02,2.809149E-02,9.411404E-02,3.843669E+02,3.686827E+02,1.983709E-02,3.612821E-02
14:10:00,3.012747E+02,3.577379E+02,1.554854E-02,3.505536E-02,1.018582E+02,5.632964E+01,5.256533E-03,5.519837E-03,5.539807E+02,8.526496E+02,2.859133E-02,8.355388E-02,5.203281E+02,1.148349E+03,2.685526E-02,1.125278E-01,5.735464E+02,1.134415E+03,2.960117E-02,1.111640E-01,2.272270E+02,4.925096E+02,1.172774E-02,4.826121E-02,8.725122E+01,3.145933E+02,4.503400E-03,3.082662E-02,4.356661E+01,1.433563E+02,2.248655E-03,1.404702E-02,7.223508E+02,1.463084E+03,3.728241E-02,1.433709E-01,2.449855E+02,3.642462E+02,1.264420E-02,3.569281E-02,1.101211E+03,1.928821E+03,5.683548E-02,1.890102E-01,4.457716E+02,9.678253E+02,2.300722E-02,9.483805E-02,4.490454E+02,1.080597E+03,2.317631E-02,1.058887E-01,5.428449E+02,9.517497E+02,2.801625E-02,9.326332E-02,3.833878E+02,3.672599E+02,1.978656E-02,3.598877E-02
14:20:00,3.006288E+02,3.550345E+02,1.551520E-02,3.479045E-02,1.017262E+02,5.637376E+01,5.249720E-03,5.524159E-03,5.522498E+02,8.745818E+02,2.850200E-02,8.570303E-02,5.180244E+02,1.139489E+03,2.673636E-02,1.116596E-01,5.717289E+02,1.152588E+03,2.950736E-02,1.129448E-01,2.261399E+02,5.059666E+02,1.167163E-02,4.957983E-02,8.640223E+01,3.148321E+02,4.459581E-03,3.085002E-02,4.315853E+01,1.432106E+02,2.227592E-03,1.403275E-02,7.186611E+02,1.474133E+03,3.709197E-02,1.444536E-01,2.438952E+02,3.654443E+02,1.258793E-02,3.581021E-02,1.096813E+03,1.920554E+03,5.660853E-02,1.882000E-01,4.437454E+02,9.610633E+02,2.290264E-02,9.417542E-02,4.468578E+02,1.074419E+03,2.306340E-02,1.052833E-01,5.414311E+02,9.416163E+02,2.794328E-02,9.227031E-02,3.824388E+02,3.654421E+02,1.973758E-02,3.581063E-02
14:30:00,3.000031E+02,3.521941E+02,1.548291E-02,3.451212E-02,1.015985E+02,5.636442E+01,5.243133E-03,5.523243E-03,5.505677E+02,8.960779E+02,2.841518E-02,8.780943E-02,5.157829E+02,1.129101E+03,2.662066E-02,1.106416E-01,5.699621E+02,1.169392E+03,2.941617E-02,1.145914E-01,2.250839E+02,5.192766E+02,1.161713E-02,5.088404E-02,8.557632E+01,3.150924E+02,4.416952E-03,3.087553E-02,4.276198E+01,1.430459E+02,2.207125E-03,1.401661E-02,7.150644E+02,1.484809E+03,3.690633E-02,1.454998E-01,2.428355E+02,3.665911E+02,1.253323E-02,3.592258E-02,1.092528E+03,1.911931E+03,5.638733E-02,1.873551E-01,4.417736E+02,9.534512E+02,2.280087E-02,9.342950E-02,4.447285E+02,1.067010E+03,2.295350E-02,1.045572E-01,5.400596E+02,9.300499E+02,2.787250E-02,9.113689E-02,3.815186E+02,3.633155E+02,1.969009E-02,3.560223E-02
14:40:00,2.993968E+02,3.492406E+02,1.545162E-02,3.422270E-02,1.014750E+02,5.630185E+01,5.236759E-03,5.517110E-03,5.489326E+02,9.169629E+02,2.833079E-02,8.985594E-02,5.136012E+02,1.117178E+03,2.650806E-02,1.094732E-01,5.682441E+02,1.184649E+03,2.932751E-02,1.160864E-01,2.240576E+02,5.323156E+02,1.156416E-02,5.216170E-02,8.477252E+01,3.153610E+02,4.375464E-03,3.090185E-02,4.237646E+01,1.428580E+02,2.187226E-03,1.399820E-02,7.115575E+02,1.495003E+03,3.672533E-02,1.464987E-01,2.418051E+02,3.676811E+02,1.248005E-02,3.602939E-02,1.088350E+03,1.903005E+03,5.617170E-02,1.864804E-01,4.398543E+02,9.450102E+02,2.270181E-02,9.260234E-02,4.426554E+02,1.058386E+03,2.284650E-02,1.037121E-01,5.387288E+02,9.170914E+02,2.780381E-02,8.986705E-02,3.806261E+02,3.609487E+02,1.964403E-02,3.537029E-02
14:50:00,2.988090E+02,3.461604E+02,1.542128E-02,3.392088E-02,1.013555E+02,5.618516E+01,5.230588E-03,5.505674E-03,5.473427E+02,9.371128E+02,2.824874E-02,9.183040E-02,5.114772E+02,1.103762E+03,2.639844E-02,1.081586E-01,5.665733E+02,1.198277E+03,2.924127E-02,1.174218E-01,2.230600E+02,5.449970E+02,1.151267E-02,5.340432E-02,8.398996E+01,3.156258E+02,4.335073E-03,3.092780E-02,4.200148E+01,1.426431E+02,2.167872E-03,1.397714E-02,7.081375E+02,1.504624E+03,3.654882E-02,1.474414E-01,2.408031E+02,3.686999E+02,1.242833E-02,3.612922E-02,1.084276E+03,1.893776E+03,5.596145E-02,1.855760E-01,4.379856E+02,9.357705E+02,2.260536E-02,9.169693E-02,4.406365E+02,1.048589E+03,2.274230E-02,1.027521E-01,5.374369E+02,9.028069E+02,2.773714E-02,8.846728E-02,3.797602E+02,3.583916E+02,1.959934E-02,3.511971E-02
15:00:00,2.982391E+02,3.429636E+02,1.539187E-02,3.360762E-02,1.012396E+02,5.601361E+01,5.224609E-03,5.488863E-03,5.457965E+02,9.564068E+02,2.816893E-02,9.372099E-02,5.094090E+02,1.088950E+03,2.629170E-02,1.067071E-01,5.649479E+02,1.210224E+03,2.915738E-02,1.185923E-01,2.220899E+02,5.572378E+02,1.146260E-02,5.460375E-02,8.322782E+01,3.158755E+02,4.295736E-03,3.095227E-02,4.163662E+01,1.423979E+02,2.149040E-03,1.395311E-02,7.048015E+02,1.513601E+03,3.637664E-02,1.483210E-01,2.398282E+02,3.696318E+02,1.237802E-02,3.622053E-02,1.080303E+03,1.884197E+03,5.575642E-02,1.846374E-01,4.361657E+02,9.257879E+02,2.251143E-02,9.071871E-02,4.386699E+02,1.037693E+03,2.264080E-02,1.016844E-01,5.361826E+02,8.872962E+02,2.767240E-02,8.694735E-02,3.789198E+02,3.557004E+02,1.955596E-02,3.485599E-02
15:10:00,2.976862E+02,3.396264E+02,1.536333E-02,3.328060E-02,1.011273E+02,5.578179E+01,5.218812E-03,5.466146E-03,5.442924E+02,9.747261E+02,2.809130E-02,9.551607E-02,5.073947E+02,1.072869E+03,2.618773E-02,1.051313E-01,5.633663E+02,1.220459E+03,2.907576E-02,1.195952E-01,2.211464E+02,5.689619E+02,1.141390E-02,5.575254E-02,8.248534E+01,3.161002E+02,4.257413E-03,3.097429E-02,4.128146E+01,1.421200E+02,2.130709E-03,1.392588E-02,7.015469E+02,1.521878E+03,3.620866E-02,1.491321E-01,2.388795E+02,3.704563E+02,1.232905E-02,3.630133E-02,1.076429E+03,1.874290E+03,5.555642E-02,1.836666E-01,4.343929E+02,9.151214E+02,2.241993E-02,8.967349E-02,4.367539E+02,1.025786E+03,2.254191E-02,1.005176E-01,5.349645E+02,8.706811E+02,2.760953E-02,8.531921E-02,3.781041E+02,3.529492E+02,1.951386E-02,3.458640E-02
