Time,ROOM_5584D19A:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_5584D19A:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_5584D19A:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_5584D19A:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_7404D1B3:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_7404D1B3:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_7404D1B3:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_7404D1B3:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_87D1E06E:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_87D1E06E:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_87D1E06E:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_87D1E06E:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_EAAB9156:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_EAAB9156:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_EAAB9156:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_EAAB9156:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_F4C6283E:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_F4C6283E:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_F4C6283E:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_F4C6283E:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_F6DD9BCA:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ROOM_F6DD9BCA:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_F6DD9BCA:BOSTON LOGAN INTL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_F6DD9BCA:BOSTON LOGAN INTL ARPT ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:10:00,2.898725E+02,3.120010E+02,1.164874E-02,2.407359E-02,2.441199E+02,1.524533E+02,9.807841E-03,1.176437E-02,6.110502E+00,1.622330E+02,2.458352E-04,1.251705E-02,4.656564E+01,4.022706E+01,1.871034E-03,3.104037E-03,1.603212E+02,7.794364E+01,6.440907E-03,6.014745E-03,3.482144E+02,6.001321E+02,1.399390E-02,4.630455E-02
00:20:00,3.032206E+02,3.160945E+02,1.218491E-02,2.438952E-02,2.531368E+02,1.533377E+02,1.016990E-02,1.183263E-02,1.150037E+01,1.665266E+02,4.624559E-04,1.284836E-02,4.968119E+01,4.122174E+01,1.996164E-03,3.180796E-03,1.658018E+02,7.876770E+01,6.660952E-03,6.078348E-03,3.712857E+02,6.056118E+02,1.492087E-02,4.672745E-02
00:30:00,3.149120E+02,3.194337E+02,1.265457E-02,2.464723E-02,2.613024E+02,1.537111E+02,1.049798E-02,1.186143E-02,1.875103E+01,1.702419E+02,7.538600E-04,1.313503E-02,5.251988E+01,4.200612E+01,2.110183E-03,3.241320E-03,1.710494E+02,7.928621E+01,6.871770E-03,6.118358E-03,3.897265E+02,6.099706E+02,1.566178E-02,4.706383E-02
00:40:00,3.253651E+02,3.221529E+02,1.307448E-02,2.485707E-02,2.687110E+02,1.536640E+02,1.079566E-02,1.185777E-02,2.735022E+01,1.734609E+02,1.099457E-03,1.338340E-02,5.517792E+01,4.260602E+01,2.216962E-03,3.287605E-03,1.759470E+02,7.954590E+01,7.068564E-03,6.138388E-03,4.062370E+02,6.134213E+02,1.632512E-02,4.733009E-02
00:50:00,3.349157E+02,3.243617E+02,1.345815E-02,2.502750E-02,2.753634E+02,1.532728E+02,1.106295E-02,1.182756E-02,3.712060E+01,1.762552E+02,1.492120E-03,1.359899E-02,5.782154E+01,4.304568E+01,2.323174E-03,3.321523E-03,1.804210E+02,7.958781E+01,7.248337E-03,6.141609E-03,4.212283E+02,6.161324E+02,1.692743E-02,4.753926E-02
01:00:00,3.438302E+02,3.261497E+02,1.381628E-02,2.516546E-02,2.813599E+02,1.526022E+02,1.130387E-02,1.177579E-02,4.626006E+01,1.786871E+02,1.859172E-03,1.378661E-02,6.027979E+01,4.334732E+01,2.421957E-03,3.344790E-03,1.845106E+02,7.944766E+01,7.412647E-03,6.130781E-03,4.349631E+02,6.182394E+02,1.747924E-02,4.770181E-02
01:10:00,3.523609E+02,3.280361E+02,1.415902E-02,2.531099E-02,2.867662E+02,1.518272E+02,1.152108E-02,1.171597E-02,5.358940E+01,1.810614E+02,2.153711E-03,1.396979E-02,6.261712E+01,4.356655E+01,2.515879E-03,3.361699E-03,1.882313E+02,7.922726E+01,7.562136E-03,6.113761E-03,4.477231E+02,6.206413E+02,1.799190E-02,4.788708E-02
01:20:00,3.607509E+02,3.296753E+02,1.449611E-02,2.543745E-02,2.916627E+02,1.508903E+02,1.171782E-02,1.164365E-02,6.086695E+01,1.831919E+02,2.446168E-03,1.413415E-02,6.488686E+01,4.369069E+01,2.607089E-03,3.371271E-03,1.916243E+02,7.889386E+01,7.698464E-03,6.088022E-03,4.598628E+02,6.226975E+02,1.847964E-02,4.804569E-02
01:30:00,3.689425E+02,3.311123E+02,1.482526E-02,2.554831E-02,2.961182E+02,1.498285E+02,1.189684E-02,1.156170E-02,6.707652E+01,1.851150E+02,2.695698E-03,1.428250E-02,6.698996E+01,4.373516E+01,2.691611E-03,3.374696E-03,1.947248E+02,7.846988E+01,7.823040E-03,6.055296E-03,4.715637E+02,6.244702E+02,1.894976E-02,4.818241E-02
01:40:00,3.769311E+02,3.323842E+02,1.514626E-02,2.564642E-02,3.002021E+02,1.486726E+02,1.206094E-02,1.147249E-02,7.265085E+01,1.868608E+02,2.919697E-03,1.441719E-02,6.894197E+01,4.371330E+01,2.770056E-03,3.373005E-03,1.975708E+02,7.797438E+01,7.937393E-03,6.017051E-03,4.829429E+02,6.260114E+02,1.940698E-02,4.830129E-02
01:50:00,3.846392E+02,3.335224E+02,1.545599E-02,2.573423E-02,3.039963E+02,1.474483E+02,1.221340E-02,1.137801E-02,7.775908E+01,1.884559E+02,3.124961E-03,1.454024E-02,7.074714E+01,4.363676E+01,2.842598E-03,3.367095E-03,2.002152E+02,7.742361E+01,8.043649E-03,5.974544E-03,4.940493E+02,6.273657E+02,1.985325E-02,4.840576E-02
02:00:00,3.920493E+02,3.345528E+02,1.575374E-02,2.581372E-02,3.075135E+02,1.461768E+02,1.235474E-02,1.127988E-02,8.253954E+01,1.899225E+02,3.317054E-03,1.465339E-02,7.241521E+01,4.351558E+01,2.909630E-03,3.357742E-03,2.026612E+02,7.683131E+01,8.141943E-03,5.928833E-03,5.050309E+02,6.285696E+02,2.029450E-02,4.849862E-02
02:10:00,3.991417E+02,3.354711E+02,1.603872E-02,2.588457E-02,3.107980E+02,1.448615E+02,1.248672E-02,1.117838E-02,8.703288E+01,1.912713E+02,3.497609E-03,1.475744E-02,7.395646E+01,4.335511E+01,2.971565E-03,3.345358E-03,2.049437E+02,7.620005E+01,8.233664E-03,5.880116E-03,5.158974E+02,6.296171E+02,2.073115E-02,4.857943E-02
02:20:00,4.059229E+02,3.362941E+02,1.631120E-02,2.594806E-02,3.138638E+02,1.435163E+02,1.260992E-02,1.107457E-02,9.130836E+01,1.925182E+02,3.669410E-03,1.485364E-02,7.538127E+01,4.316256E+01,3.028820E-03,3.330499E-03,2.070683E+02,7.553917E+01,8.319036E-03,5.829115E-03,5.263766E+02,6.305316E+02,2.115224E-02,4.864997E-02
02:30:00,4.124023E+02,3.370375E+02,1.657156E-02,2.600541E-02,3.167346E+02,1.421523E+02,1.272528E-02,1.096931E-02,9.543347E+01,1.936766E+02,3.835169E-03,1.494300E-02,7.670346E+01,4.294404E+01,3.081951E-03,3.313636E-03,2.090505E+02,7.485645E+01,8.398687E-03,5.776428E-03,5.364963E+02,6.313376E+02,2.155888E-02,4.871214E-02
02:40:00,4.185873E+02,3.377131E+02,1.682008E-02,2.605754E-02,3.194319E+02,1.407786E+02,1.283366E-02,1.086330E-02,9.945955E+01,1.947576E+02,3.996950E-03,1.502640E-02,7.792781E+01,4.270474E+01,3.131151E-03,3.295170E-03,2.109051E+02,7.415846E+01,8.473209E-03,5.722563E-03,5.462535E+02,6.320533E+02,2.195095E-02,4.876736E-02
02:50:00,4.244808E+02,3.383309E+02,1.705690E-02,2.610519E-02,3.219746E+02,1.394028E+02,1.293583E-02,1.075714E-02,1.033652E+02,1.957705E+02,4.153893E-03,1.510455E-02,7.906171E+01,4.244907E+01,3.176714E-03,3.275441E-03,2.126453E+02,7.345070E+01,8.543133E-03,5.667945E-03,5.556563E+02,6.326864E+02,2.232877E-02,4.881620E-02
03:00:00,4.300764E+02,3.389040E+02,1.728174E-02,2.614941E-02,3.243791E+02,1.380312E+02,1.303245E-02,1.065129E-02,1.071196E+02,1.967232E+02,4.304760E-03,1.517805E-02,8.011106E+01,4.218078E+01,3.218880E-03,3.254738E-03,2.142829E+02,7.273782E+01,8.608931E-03,5.612932E-03,5.647105E+02,6.332500E+02,2.269259E-02,4.885968E-02
03:10:00,4.353007E+02,3.394150E+02,1.749165E-02,2.618884E-02,3.266599E+02,1.366552E+02,1.312410E-02,1.054511E-02,1.107509E+02,1.976168E+02,4.450676E-03,1.524698E-02,8.107779E+01,4.189985E+01,3.257724E-03,3.233061E-03,2.158281E+02,7.201494E+01,8.671022E-03,5.557147E-03,5.734207E+02,6.337308E+02,2.304260E-02,4.889677E-02
03:20:00,4.402588E+02,3.398674E+02,1.769085E-02,2.622374E-02,3.288295E+02,1.352784E+02,1.321127E-02,1.043886E-02,1.142863E+02,1.984562E+02,4.592743E-03,1.531175E-02,8.197585E+01,4.160884E+01,3.293808E-03,3.210605E-03,2.172903E+02,7.128495E+01,8.729773E-03,5.500814E-03,5.817889E+02,6.341329E+02,2.337885E-02,4.892779E-02
03:30:00,4.449700E+02,3.402698E+02,1.788014E-02,2.625478E-02,3.308986E+02,1.339036E+02,1.329441E-02,1.033278E-02,1.177394E+02,1.992455E+02,4.731506E-03,1.537264E-02,8.281307E+01,4.130986E+01,3.327447E-03,3.187536E-03,2.186774E+02,7.055020E+01,8.785507E-03,5.444114E-03,5.898119E+02,6.344576E+02,2.370124E-02,4.895284E-02
03:40:00,4.494786E+02,3.406200E+02,1.806130E-02,2.628180E-02,3.328768E+02,1.325333E+02,1.337390E-02,1.022703E-02,1.211234E+02,1.999883E+02,4.867492E-03,1.542995E-02,8.359733E+01,4.100473E+01,3.358959E-03,3.163991E-03,2.199963E+02,6.981272E+01,8.838504E-03,5.387203E-03,5.974756E+02,6.347062E+02,2.400918E-02,4.897202E-02
03:50:00,4.538219E+02,3.409240E+02,1.823582E-02,2.630526E-02,3.347721E+02,1.311692E+02,1.345005E-02,1.012177E-02,1.244526E+02,2.006879E+02,5.001277E-03,1.548392E-02,8.433595E+01,4.069502E+01,3.388637E-03,3.140092E-03,2.212533E+02,6.907421E+01,8.889008E-03,5.330213E-03,6.047273E+02,6.348915E+02,2.430057E-02,4.898631E-02
04:00:00,4.580456E+02,3.411759E+02,1.840554E-02,2.632469E-02,3.365918E+02,1.298130E+02,1.352317E-02,1.001711E-02,1.277467E+02,2.013469E+02,5.133654E-03,1.553477E-02,8.503671E+01,4.038211E+01,3.416795E-03,3.115948E-03,2.224535E+02,6.833612E+01,8.937232E-03,5.273255E-03,6.115397E+02,6.350123E+02,2.457430E-02,4.899562E-02
04:10:00,4.622605E+02,3.414055E+02,1.857492E-02,2.634240E-02,3.383421E+02,1.284788E+02,1.359349E-02,9.914151E-03,1.309694E+02,2.019752E+02,5.263162E-03,1.558324E-02,8.571022E+01,4.006950E+01,3.443859E-03,3.091827E-03,2.236016E+02,6.760804E+01,8.983361E-03,5.217070E-03,6.180326E+02,6.350975E+02,2.483519E-02,4.900220E-02
04:20:00,4.663973E+02,3.416194E+02,1.874117E-02,2.635891E-02,3.400284E+02,1.271670E+02,1.366125E-02,9.812924E-03,1.341032E+02,2.025752E+02,5.389097E-03,1.562953E-02,8.635393E+01,3.975886E+01,3.469728E-03,3.067858E-03,2.247015E+02,6.689142E+01,9.027558E-03,5.161769E-03,6.242541E+02,6.351563E+02,2.508518E-02,4.900673E-02
04:30:00,4.704721E+02,3.418138E+02,1.890492E-02,2.637390E-02,3.416557E+02,1.258798E+02,1.372664E-02,9.713598E-03,1.371467E+02,2.031491E+02,5.511405E-03,1.567380E-02,8.697050E+01,3.945025E+01,3.494505E-03,3.044045E-03,2.257570E+02,6.618750E+01,9.069966E-03,5.107449E-03,6.302601E+02,6.351923E+02,2.532651E-02,4.900951E-02
